,file_name,wiki_commons_id,wiki_data_id,depicts,description,object_name,categories
439,File:61414674.jpg,61414674,Q816565,Ben Mendelsohn,Australian actor,Ben Mendelsohn,['Ben Mendelsohn']
440,File:144783082.jpg,144783082,Q1311670,rail infrastructure,immovable parts of rail transport,rail infrastructure,['Rail transport infrastructure']
441,File:116883635.jpg,116883635,Q111601675,"Crown Hotel, Collie",hotel and pub in Western Australia,"Crown Hotel, Collie","['Crown Hotel, Collie']"
442,File:143010947.jpg,143010947,Q355304,watercourse,any flowing body of water,watercourse,['Watercourses']
443,File:139872204.jpg,139872204,Q525,Sun,star at the centre of the Solar System,Sun,['Sun']
444,File:19668531.jpg,19668531,Q24747,Evgeny Biryukov,Russian professional ice hockey defenceman,Evgeny Biryukov,['Evgeny Biryukov']
445,File:119788131.jpg,119788131,Q11451,agriculture,cultivation of plants and animals to provide useful products,agriculture,['Agriculture']
446,File:115582197.jpg,115582197,Q107036407,First Storey Building in Nigeria,"located in Badagry, Nigeria",First Storey Building in Nigeria,['First Storey Building in Nigeria']
447,File:85733887.jpg,85733887,Q188913,plantation,"artificially established forest, farm or estate, where crops are grown for sale",plantation,['Plantations']
448,File:21844598.jpg,21844598,Q6122665,Scuola Italiana Arturo Dell' Oro,national monument of Chile,Scuola Italiana Arturo Dell' Oro,"[""Scuola Italiana Arturo Dell'Oro""]"
449,File:67075290.jpg,67075290,Q12898598,Adorée Via Villany,French dancer and actress,Adorée Via Villany,['Adorée Villany']
450,File:110903531.jpg,110903531,Q18410533,Crozier of Clonmacnoise,11th-century crozier found in Ireland,Crozier of Clonmacnoise,['Crozier of Clonmacnoise']
451,File:126194603.jpg,126194603,Q11451,agriculture,cultivation of plants and animals to provide useful products,agriculture,['Agriculture']
452,File:67901503.jpg,67901503,Q36023,Calvin Coolidge,president of the United States from 1923 to 1929,Calvin Coolidge,['Calvin Coolidge']
453,File:136508522.jpg,136508522,Q2373637,Pacific Motorway,"motorway in New South Wales, Australia",Pacific Motorway,['Pacific Motorway']
454,File:92939101.jpg,92939101,Q43193,truck,commercial or utilitarian large motor vehicle,truck,['Trucks']
455,File:118085849.jpg,118085849,Q34442,road,"wide way leading from one place to another, especially one with a specially prepared surface which vehicles can use",road,['Roads']
456,File:132539241.jpg,132539241,Q30032152,educational facility,"building, resource or equipment for education",educational facility,['Education facilities']
457,File:82655996.jpg,82655996,Q4236,Siebengebirge,German hill range on the east bank of the Rhine,Siebengebirge,['Siebengebirge']
458,File:73849234.jpg,73849234,Q40609,aurora polaris,"natural light display that occurs in the sky, primarily at high latitudes (near the Arctic and Antarctic on Earth) or even on other planet",aurora polaris,['Polar aurora']
459,File:123363706.jpg,123363706,Q34442,road,"wide way leading from one place to another, especially one with a specially prepared surface which vehicles can use",road,['Roads']
460,File:143885070.jpg,143885070,Q1081138,historic site,"official location where pieces of political, military or social history have been preserved",historic site,['Historic sites']
461,File:103794562.jpg,103794562,Q49844,post box,post collection point,post box,['Post boxes']
462,File:145711166.jpg,145711166,Q3320087,Monaco GP,1979 video game,Monaco GP,['Sega Monaco GP']
463,File:71959645.jpg,71959645,Q3629480,Arun Jaitley,Indian politician and attorney (1952–2019),Arun Jaitley,['Arun Jaitley']
464,File:143453651.jpg,143453651,Q1265533,air conditioner,device used to cool air,air conditioner,['Air conditioners']
465,File:128823837.jpg,128823837,Q7796711,Thorpe St Peter,human settlement in United Kingdom,Thorpe St Peter,['Thorpe St Peter']
466,File:106606233.jpg,106606233,Q34442,road,"wide way leading from one place to another, especially one with a specially prepared surface which vehicles can use",road,['Roads']
467,File:35144500.jpg,35144500,Q513821,Sedlec Ossuary,church,Sedlec Ossuary,['Sedlec Ossuary']
468,File:53457229.jpg,53457229,Q236402,Diane Sawyer,American journalist,Diane Sawyer,['Diane Sawyer']
469,File:115353821.jpg,115353821,Q188509,suburb,human settlement that is part of/or near to a larger city or town,suburb,['Suburbs']
470,File:109957732.jpg,109957732,Q22698,park,"permanently dedicated recreation area, often open to the public and generally characterized by natural, historic, or landscape features",park,['Parks']
471,File:2167596.jpg,2167596,Q2082963,Pfarrkirche Schöngrabern,"church building in Lower Austria, Austria",Pfarrkirche Schöngrabern,['Pfarrkirche Schöngrabern']
472,File:118613944.jpg,118613944,Q6746,Citroën,French automotive manufacturer,Citroën,['Citroën']
473,File:94185376.jpg,94185376,Q4504686,Church of Tsarevich Dmitry on the Blood,"former orthodox church in Uglich, Russia",Church of Tsarevich Dmitry on the Blood,['Church of Tsarevich Dmitry on the Blood (Uglich)']
474,File:24428607.jpg,24428607,Q10819,Mariano Rajoy,"Spanish politician, prime Minister of Spain between 2011 and 2018",Mariano Rajoy,['Mariano Rajoy']
475,File:88472874.jpg,88472874,Q71960929,Solomon and the Queen of Sheba,painting by Rubens,Solomon and the Queen of Sheba,NA
476,File:106571997.jpg,106571997,Q3239189,grazing,"method of feeding in which a herbivore eats parts of low-growing grasses, forbs or algae",grazing,['Grazing']
477,File:110151831.jpg,110151831,Q5004679,path,small road or street,path,['Paths']
478,File:128396876.jpg,128396876,Q5004679,path,small road or street,path,['Paths']
479,File:109621369.jpg,109621369,Q655686,commercial building,building associated with any aspect of the various activities and business relationships of industry and trade,commercial building,['Commerce buildings']
480,File:123184583.jpg,123184583,Q5004679,path,small road or street,path,['Paths']
481,File:111800049.jpg,111800049,Q16235151,Suki Waterhouse,British model and actress,Suki Waterhouse,['Suki Waterhouse']
482,File:39730441.jpg,39730441,Q18987428,Chittagong Court Building,courthouse in Chattogram,Chittagong Court Building,['Chittagong Court Building']
483,File:94967592.jpg,94967592,Q10993032,Wafaa Amer,Egyptian actress,Wafaa Amer,['Wafaa Amer']
484,File:48491633.jpg,48491633,Q11128097,Diana Aitai,"Estonian Esperantist, poet and polyglot (1988-2011)",Diana Aitai,['Diana Aitai']
485,File:13784772.jpg,13784772,Q518724,Keighley railway station,railway station,Keighley railway station,['Keighley railway station']
486,File:139016995.jpg,139016995,Q219760,bazaar,type of public marketplace,bazaar,['Bazaars']
487,File:114797128.jpg,114797128,Q1339427,Enrico Rava,Italian jazz trumpeter,Enrico Rava,['Enrico Rava']
488,File:137195057.jpg,137195057,Q655686,commercial building,building associated with any aspect of the various activities and business relationships of industry and trade,commercial building,['Commerce buildings']
489,File:35390001.jpg,35390001,Q18577746,église Saint-Georges de Chevrières,"church located in Oise, in France",église Saint-Georges de Chevrières,['Église Saint-Georges de Chevrières']
490,File:125787019.jpg,125787019,Q34442,road,"wide way leading from one place to another, especially one with a specially prepared surface which vehicles can use",road,['Roads']
491,File:17532082.jpg,17532082,Q998,infant,very young offspring of a human,infant,['Babies']
492,File:101815467.jpg,101815467,Q202444,given name,"name typically used to differentiate people from the same family, clan, or other social group who have a common last name",given name,['Given names']
493,File:115734600.jpg,115734600,Q26380199,The Main Well,"Grade II listed well in Barlow, North East Derbyshire, Derbyshire, UK",The Main Well,NA
494,File:33940255.jpg,33940255,Q13195,lime,citrus fruit,lime,['Limes']
495,File:81701519.jpg,81701519,Q56641599,Max Aarons,English association football player,Max Aarons,['Max Aarons']
496,File:146862875.jpg,146862875,Q52,Wikipedia,free multilingual online encyclopedia,Wikipedia,['Wikipedia']
497,File:65228698.jpg,65228698,Q15126405,Michal Grinstein-Weiss,American economist,Michal Grinstein-Weiss,['Michal Grinstein-Weiss']
498,File:125939520.jpg,125939520,Q21027015,église Saint-Martin de Préaux (Mayenne),"church located in Mayenne, in France",église Saint-Martin de Préaux (Mayenne),['Église Saint-Martin de Préaux (Mayenne)']
499,File:77652713.jpg,77652713,Q62256469,Fridays for Future protest in Berlin 22 March 2019,"protest in Berlin, Germany on 22 March 2019",Fridays for Future protest in Berlin 22 March 2019,['FridaysForFuture protest Berlin 2019-03-22']
500,File:96121201.jpg,96121201,Q99954104,The Industrial Training Levy (Chemical and Allied Products) Order 1975,UK Statutory Instrument 1975 No. 1115,The Industrial Training Levy (Chemical and Allied Products) Order 1975,NA
501,File:112767434.jpg,112767434,Q682957,Shlomo Goren,Israeli general and rabbi,Shlomo Goren,['Shlomo Goren']
502,File:89515777.jpg,89515777,Q1088552,Catholic church building,church building in the Catholic Church,Catholic church building,['Catholic churches']
503,File:133237013.jpg,133237013,Q119666139,Characidium kalunga,species of fish,Characidium kalunga,['Characidium kalunga']
504,File:123038864.jpg,123038864,Q93352,coast,area where land meets the sea or ocean,coast,['Coasts']
505,File:145149279.jpg,145149279,Q525,Sun,star at the centre of the Solar System,Sun,['Sun']
506,File:33898781.jpg,33898781,Q387656,Castillo de San Marcos National Monument,National Park Service unit in Florida,Castillo de San Marcos National Monument,['Castillo de San Marcos National Monument']
507,File:109591726.jpg,109591726,Q55075651,upland,non-mountainous region of land which is higher in elevation than adjacent low-lying areas,upland,NA
508,File:104973416.jpg,104973416,Q4924378,Blake Evans,Canadian ice hockey player,Blake Evans,NA
509,File:133130292.jpg,133130292,Q75864728,Noto Sans Georgian,open-source sans-serif typeface for the Georgian alphabets,Noto Sans Georgian,['Noto Sans Georgian']
510,File:109089205.jpg,109089205,Q1311670,rail infrastructure,immovable parts of rail transport,rail infrastructure,['Rail transport infrastructure']
511,File:54892072.jpg,54892072,Q41424693,Theuerstadt 4,"building in Bamberg, Upper Franconia, Germany",Theuerstadt 4,['Theuerstadt 4 (Bamberg)']
512,File:142426560.jpg,142426560,Q801,Israel,country in Western-Asia,Israel,['Israel']
513,File:8302122.jpg,8302122,Q9202,Statue of Liberty,"sculpture on Liberty Island in New York Harbor in New York City, New York, United States",Statue of Liberty,['Statue of Liberty']
514,File:92937391.jpg,92937391,Q189472,freestyle skiing,winter sport,freestyle skiing,['Freestyle skiing']
515,File:80264194.jpg,80264194,Q65104733,Isobel Yeung,Documentary correspondent,Isobel Yeung,['Isobel Yeung']
516,File:18913405.jpg,18913405,Q21777873,Heidelberger Platz,square in Berlin-Wilmersdorf,Heidelberger Platz,['Heidelberger Platz (Berlin-Wilmersdorf)']
517,File:132704162.jpg,132704162,Q34442,road,"wide way leading from one place to another, especially one with a specially prepared surface which vehicles can use",road,['Roads']
518,File:42891908.jpg,42891908,Q1012188,Harburg Castle,castle,Harburg Castle,['Burg Harburg']
519,File:95195435.jpg,95195435,Q56490320,Ikarus,Hungarian bus and coach brand,Ikarus,['Ikarus vehicles']
520,File:84246559.jpg,84246559,Q438465,Michel Barnier,French politician,Michel Barnier,['Michel Barnier']
521,File:7936465.jpg,7936465,Q11811307,Brochowski Park in Wrocław,"park in Wrocław, Poland",Brochowski Park in Wrocław,['Brochowski Park in Wrocław']
522,File:82219926.jpg,82219926,Q2403422,Carolyn Bennett,Canadian politician,Carolyn Bennett,['Carolyn Bennett']
523,File:23878459.jpg,23878459,Q27915807,Caroluskapel,"church in Roermond, Netherlands",Caroluskapel,"['Caroluskapel, Roermond']"
524,File:8274165.jpg,8274165,Q144,dog,domestic animal,dog,['Dogs']
525,File:21487310.jpg,21487310,Q38136219,Church of the Assumption of the Virgin Mary,"church building in Starkoč, Czech Republic",Church of the Assumption of the Virgin Mary,['Church of the Assumption of the Virgin Mary (Starkoč)']
526,File:139811708.jpg,139811708,Q93352,coast,area where land meets the sea or ocean,coast,['Coasts']
527,File:136375156.jpg,136375156,Q11451,agriculture,cultivation of plants and animals to provide useful products,agriculture,['Agriculture']
528,File:16675548.jpg,16675548,Q38007040,Praterstraße 27,"building in Leopoldstadt, Austria",Praterstraße 27,['Praterstraße 27']
529,File:72344681.jpg,72344681,Q1477699,Wat Bowonniwet Vihara,"Buddhist temple in Bangkok, Thailand",Wat Bowonniwet Vihara,['Wat Bowonniwet']
530,File:97144053.jpg,97144053,Q7553443,Sodus Point Light,"lighthouse in New York, United States",Sodus Point Light,['Sodus Point Light']
531,File:73340856.jpg,73340856,Q1454816,Jameh Mosque of Yazd,"mosque in Yazd, Iranian national heritage site",Jameh Mosque of Yazd,['Jameh Mosque of Yazd']
532,File:145536070.jpg,145536070,Q525,Sun,star at the centre of the Solar System,Sun,['Sun']
533,File:109473607.jpg,109473607,Q97798254,Monument to James I (Valencia),"monument in Valencia, Spain",Monument to James I (Valencia),['Monument a Jaume I (València)']
534,File:106561175.jpg,106561175,Q721747,commemorative plaque,"plate or tablet, fixed to a surface or freestanding, commemorating an event, person, place, etc.",commemorative plaque,['Commemorative plaques']
535,File:39560560.jpg,39560560,Q124401409,Still Life,painting by Aimitsu (1943),Still Life,NA
536,File:135227474.jpg,135227474,Q3241565,woodland,low-density forest forming open habitats with plenty of sunlight and limited shade,woodland,['Woodlands']
537,File:13391099.jpg,13391099,Q1483529,burl,deformed tree growth,burl,['Burls']
538,File:106197368.jpg,106197368,Q5004679,path,small road or street,path,['Paths']
539,File:90249829.jpg,90249829,Q527,sky,everything that is above the surface of the Earth,sky,['Sky']
540,File:94581807.jpg,94581807,Q26582792,The Barn,"barn in Surrey Heath, Surrey, UK",The Barn,NA
541,File:76526512.jpg,76526512,Q30067810,Bridge 115,"bridge in Amsterdam, the Netherlands",Bridge 115,['Brug 115 (in Amsterdam)']
542,File:136500703.jpg,136500703,Q175185,rural area,geographic area that is located outside towns and cities,rural area,['Countryside']
543,File:12062649.jpg,12062649,Q17615130,"Koevoetstraat 29, Bergen op Zoom","building in Bergen op Zoom, Netherlands","Koevoetstraat 29, Bergen op Zoom","['Koevoetstraat 29, Bergen op Zoom']"
544,File:73943046.jpg,73943046,Q1045580,Carsten Klatte,German musician and composer,Carsten Klatte,['Widukind (band)']
545,File:140955919.jpg,140955919,Q93352,coast,area where land meets the sea or ocean,coast,['Coasts']
546,File:106625056.jpg,106625056,Q12280,bridge,"structure that spans and provides a passage over a road, railway, river, or some other obstacle",bridge,['Bridges']
547,File:125605855.jpg,125605855,Q41984,International Atomic Energy Agency,"international organization that seeks to promote the peaceful use of nuclear energy, and to inhibit its use for any military purpose, including nuclear weapons",International Atomic Energy Agency,['International Atomic Energy Agency']
548,File:90611447.jpg,90611447,Q172107,Polish–Lithuanian Commonwealth,1569–1795 bi-confederate monarchy in Europe,Polish–Lithuanian Commonwealth,['Polish-Lithuanian Commonwealth']
549,File:118033197.jpg,118033197,Q5004679,path,small road or street,path,['Paths']
550,File:37574116.jpg,37574116,Q17605077,Wijlre Castle: historic garden and park,"monument in Wijlre, Netherlands",Wijlre Castle: historic garden and park,['Kasteel Wijlre']
551,File:121666585.jpg,121666585,Q188509,suburb,human settlement that is part of/or near to a larger city or town,suburb,['Suburbs']
552,File:91830028.jpg,91830028,Q79007,street,public thoroughfare in a built environment,street,['Streets']
553,File:108315669.jpg,108315669,Q1049299,Beaumont-lès-Randan,"commune in Puy-de-Dôme, France",Beaumont-lès-Randan,['Beaumont-lès-Randan']
554,File:34516816.jpg,34516816,Q43096345,Ancient Draskhanakert,cultural heritage monument of Armenia,Ancient Draskhanakert,['Ancient Draskhanakert']
555,File:125058193.jpg,125058193,Q2893749,belfry of Sancerre,town hall-belfry erected in 1509,belfry of Sancerre,['Belfry in Sancerre']
556,File:786563.jpg,786563,Q1699027,John F. Kennedy bridge,"bridge in Munich, Germany",John F. Kennedy bridge,['John-F.-Kennedy-Brücke']
557,File:146167935.jpg,146167935,Q525,Sun,star at the centre of the Solar System,Sun,['Sun']
558,File:69753976.jpg,69753976,Q30022,coffeehouse,establishment that serves coffee and tea,coffeehouse,['Cafés']
559,File:125050042.jpg,125050042,Q34442,road,"wide way leading from one place to another, especially one with a specially prepared surface which vehicles can use",road,['Roads']
560,File:17002123.jpg,17002123,Q531522,Cadillac Series 62,series of cars,Cadillac Series 62,['Cadillac Series 62']
561,File:89272639.jpg,89272639,Q41466,ice hockey,"team sport played on ice using sticks, skates, and a puck",ice hockey,['Ice hockey']
562,File:79906092.jpg,79906092,Q15273961,Chris Eißler,German luger,Chris Eißler,['Chris Eißler']
563,File:51329787.jpg,51329787,Q42779613,"Calvinist church in Balc, Sălaj","heritage site in Bihor County, Romania","Calvinist church in Balc, Sălaj","['Calvinist church in Balc, Sălaj']"
564,File:87520394.jpg,87520394,Q84582648,Kavant Fair,fair of Rathwa tribe of Chhota Udaipur area,Kavant Fair,['Kavant Fair']
565,File:36571542.jpg,36571542,Q713866,lion dance,traditional Chinese dance,lion dance,['Lion dance']
566,File:232874.jpg,232874,Q2991980,stroke order,conventional order in which CJKV characters should be written,stroke order,['CJK stroke order']
567,File:24020563.jpg,24020563,Q17459965,Museum Jan Heestershuis,"museum in Schijndel, the Netherlands",Museum Jan Heestershuis,"['Pompstraat 17, Schijndel']"
568,File:58355431.jpg,58355431,Q115216920,Train-Kaserne,former barracks in Dresden,Train-Kaserne,['Train-Kaserne (Dresden)']
569,File:123727696.jpg,123727696,Q2232624,Westerfield,village in the United Kingdom,Westerfield,['Westerfield']
570,File:6467673.jpg,6467673,Q467,woman,female adult human,woman,['Women']
571,File:137561621.jpg,137561621,Q11393,VirtualBox,open-source x86 virtualization application,VirtualBox,['VirtualBox']
572,File:106010554.jpg,106010554,Q1021645,office building,building which contains spaces mainly designed to be used for offices,office building,['Office buildings']
573,File:121303906.jpg,121303906,Q1081138,historic site,"official location where pieces of political, military or social history have been preserved",historic site,['Historic sites']
574,File:135668618.jpg,135668618,Q3414260,Gråsten,town in the east coast of the Jutland peninsula in south Denmark,Gråsten,['Gråsten']
575,File:63304003.jpg,63304003,Q233061,Joanna Newsom,American musician,Joanna Newsom,['Joanna Newsom']
576,File:134846972.jpg,134846972,Q1229429,Distelhausen,"quarter of Tauberbischofsheim, Baden-Württemberg, Germany",Distelhausen,['Distelhausen']
577,File:123236104.jpg,123236104,Q4820247,Audubon Park,"city park in the Uptown neighborhood of New Orleans, Louisiana, United States",Audubon Park,"['Audubon Park, New Orleans']"
578,File:142517532.jpg,142517532,Q27001,Martin,city in northern Slovakia,Martin,"['Martin, Slovakia']"
579,File:134647243.jpg,134647243,Q5004679,path,small road or street,path,['Paths']
580,File:136347963.jpg,136347963,Q360418,construction site,"place where a building is constructed, reconstructed or demolished",construction site,['Construction sites']
581,File:65636192.jpg,65636192,Q870,train,form of rail transport consisting of a series of connected vehicles,train,['Trains']
582,File:82192703.jpg,82192703,Q6629954,Wongwian Yai,"rounabout in Bangkok, Thailand",Wongwian Yai,NA
583,File:34095573.jpg,34095573,Q17379319,Arimbra Bapu,Indian politician,Arimbra Bapu,['Arimbra Bapu']
584,File:24095956.jpg,24095956,Q2820746,St. Benedictusberg Abbey,"monastery in Mamelis near Lemiers, Netherlands",St. Benedictusberg Abbey,"['Sint Benedictusberg, Mamelis']"
585,File:60189370.jpg,60189370,Q33971,leaf,"main organ of photosynthesis and transpiration in higher plants, usually consisting of a flat green blade attached to the stem directly or by a stalk",leaf,['Leaves']
586,File:103392363.jpg,103392363,Q27686,hotel,business enterprise that provides lodging in a single building paid on a short-term basis,hotel,['Hotels']
587,File:141716989.jpg,141716989,Q30032152,educational facility,"building, resource or equipment for education",educational facility,['Education facilities']
588,File:107764359.jpg,107764359,Q47521,stream,body of water with current within bed and stream banks,stream,['Streams']
589,File:25958369.jpg,25958369,Q18341772,église Saint-Maximin de Saint-Maximin,"church located in Oise, in France",église Saint-Maximin de Saint-Maximin,['Église Saint-Maximin de Saint-Maximin']
590,File:86818311.jpg,86818311,Q96083912,Sint-Pieterkerk,"church in Sint-Pieters-Kapelle (Herne), Belgium",Sint-Pieterkerk,['Sint-Pieterskerk (Sint-Pieters-Kapelle)']
591,File:28022673.jpg,28022673,Q181123,Sanchi,"Buddhist complex, famous for its Great Stupa, in Madhya Pradesh, India",Sanchi,['Buddhist monuments at Sanchi']
592,File:21491016.jpg,21491016,Q21598523,Na Poříčí 12,building in Prague,Na Poříčí 12,['Palác YMCA']
593,File:28157277.jpg,28157277,Q929403,Brooklyn Borough Hall,city hall,Brooklyn Borough Hall,['Brooklyn Borough Hall']
594,File:145192676.jpg,145192676,Q4618,Carnival,festive season which occurs immediately before Lent,Carnival,['Carnivals']
595,File:9257006.jpg,9257006,Q3395383,agricultural land,land used for agricultural purposes,agricultural land,['Agricultural land']
596,File:122858073.jpg,122858073,Q129092,Fernandel,French actor and singer (1903-1971),Fernandel,['Fernandel']
597,File:24135065.jpg,24135065,Q17455428,"Dwingelerweg 25, Ansen","farmhouse in De Wolden, Netherlands","Dwingelerweg 25, Ansen","['Dwingelerweg 25, Ansen']"
598,File:120568914.jpg,120568914,Q108789064,Thierry Marchon,Swiss gymnast,Thierry Marchon,['Thierry Marchon']
599,File:94203526.jpg,94203526,Q1638606,Saint-Mathieu lighthouse,"lighthouse in Finistère, France",Saint-Mathieu lighthouse,['Saint-Mathieu lighthouse']
600,File:142330741.jpg,142330741,Q801,Israel,country in Western-Asia,Israel,['Israel']
601,File:146397533.jpg,146397533,Q1268370,Dvorce,village in Bruntál District of Moravian Silesian region,Dvorce,['Dvorce (Bruntál District)']
602,File:24053643.jpg,24053643,Q50719,Amsterdam Central station,central railway station of Amsterdam,Amsterdam Central station,['Amsterdam Central station']
603,File:105243243.jpg,105243243,Q3631092,airstrip,aerodrome with only basic infrastructure and limited or no services not intended for regular commercial use,airstrip,['Airfields']
604,File:75581154.jpg,75581154,Q623270,horizontal bar,apparatus used in men's artistic gymnastics,horizontal bar,['Horizontal bar']
605,File:91148367.jpg,91148367,Q60626898,Munkbrarupau- und Schwennautal,"protected area in the European Union defined by the habitats directive in Schleswig-Holstein, Germany",Munkbrarupau- und Schwennautal,['FFH-Gebiet Munkbrarupau- und Schwennautal']
606,File:117419249.jpg,117419249,Q28060617,Portrait of a Man and a Woman,"painting by C. (1639); Terborch, G. Netscher",Portrait of a Man and a Woman,NA
607,File:130287695.jpg,130287695,Q34442,road,"wide way leading from one place to another, especially one with a specially prepared surface which vehicles can use",road,['Roads']
608,File:109302178.jpg,109302178,Q34442,road,"wide way leading from one place to another, especially one with a specially prepared surface which vehicles can use",road,['Roads']
609,File:139953976.jpg,139953976,Q34442,road,"wide way leading from one place to another, especially one with a specially prepared surface which vehicles can use",road,['Roads']
610,File:56132442.jpg,56132442,Q12280,bridge,"structure that spans and provides a passage over a road, railway, river, or some other obstacle",bridge,['Bridges']
611,File:139830521.jpg,139830521,Q5004679,path,small road or street,path,['Paths']
612,File:117883248.jpg,117883248,Q1006733,grassland,area with vegetation dominated by grasses,grassland,['Grasslands']
613,File:87060889.jpg,87060889,Q11460,clothing,covering worn on the body,clothing,['Clothing']
614,File:108233195.jpg,108233195,Q101246502,Matteo Giubellini,Swiss gymnast,Matteo Giubellini,['Matteo Giubellini']
615,File:28288935.jpg,28288935,Q1565896,Stanković Musical School,protected cultural monuments in Serbia,Stanković Musical School,"['Muzička škola ""Stanković""']"
616,File:144683006.jpg,144683006,Q55075651,upland,non-mountainous region of land which is higher in elevation than adjacent low-lying areas,upland,NA
617,File:94213505.jpg,94213505,Q41176,building,"structure, typically with a roof and walls, standing more or less permanently in one place",building,['Buildings']
618,File:37911286.jpg,37911286,Q448427,Sarah Kofman,philosopher from France,Sarah Kofman,NA
619,File:69453729.jpg,69453729,Q48797214,Auchendavy Roman fort,"castrum in East Dunbartonshire, Scotland, UK",Auchendavy Roman fort,['Auchendavy']
620,File:93767846.jpg,93767846,Q966426,Mellifont Abbey,first Cistercian abbey to be built in Ireland,Mellifont Abbey,['Mellifont Abbey']
621,File:51966319.jpg,51966319,Q41326347,Gasthaus Goldene Traube,"building in Hiltenfingen, Swabia, Germany",Gasthaus Goldene Traube,['Gasthaus Goldene Traube']
622,File:83814395.jpg,83814395,Q131557,amulet,"object that is typically worn on one's person, and is alleged to have the magical power to protect its holder",amulet,['Amulets']
623,File:107402834.jpg,107402834,Q15709582,country lane,narrow road in the countryside,country lane,NA
624,File:82859090.jpg,82859090,Q3655255,Hesionidae,family of annelids,Hesionidae,['Hesionidae']
625,File:104123988.jpg,104123988,Q15709582,country lane,narrow road in the countryside,country lane,NA
626,File:110717664.jpg,110717664,Q1356463,Sten Selander,Swedish writer and biologist (1891–1357),Sten Selander,['Sten Selander']
627,File:130550679.jpg,130550679,Q2040376,Nicole Della Monica,Italian pair skater,Nicole Della Monica,['Nicole Della Monica']
628,File:140804042.jpg,140804042,Q17451,typeface,set of characters that share common design features,typeface,['Typefaces']
629,File:128399427.jpg,128399427,Q390125,Linz am Rhein,"town in Rhineland-Palatinate, Germany",Linz am Rhein,['Linz am Rhein']
630,File:102616743.jpg,102616743,Q12280,bridge,"structure that spans and provides a passage over a road, railway, river, or some other obstacle",bridge,['Bridges']
631,File:96677414.jpg,96677414,Q99645016,"The M25 Motorway and the A40 Trunk Road (M25 Junctions 19, 22 and 23 and Denham Roundabout) (Temporary Prohibition of Traffic) Order 2015",UK Statutory Instrument 2015 No. 1260,"The M25 Motorway and the A40 Trunk Road (M25 Junctions 19, 22 and 23 and Denham Roundabout) (Temporary Prohibition of Traffic) Order 2015",NA
632,File:105272257.jpg,105272257,Q34442,road,"wide way leading from one place to another, especially one with a specially prepared surface which vehicles can use",road,['Roads']
633,File:128901456.jpg,128901456,Q11451,agriculture,cultivation of plants and animals to provide useful products,agriculture,['Agriculture']
634,File:88469494.jpg,88469494,Q81900990,Marco Abbruzzese,Italian alpine skier,Marco Abbruzzese,['Marco Abbruzzese']
635,File:115037937.jpg,115037937,Q3241565,woodland,low-density forest forming open habitats with plenty of sunlight and limited shade,woodland,['Woodlands']
636,File:17017322.jpg,17017322,Q713456,Artyom Vesyoly,Russian author (1899-1938),Artyom Vesyoly,['Artem Vesely']
637,File:138775236.jpg,138775236,Q483453,fountain,piece of architecture that ejects water,fountain,['Fountains']
638,File:37118616.jpg,37118616,Q19604065,Anita Yadav (Nepal),Politician and Social Worker,Anita Yadav (Nepal),['Anita Yadav']
639,File:22937865.jpg,22937865,Q1190915,Haley Pullos,American actress,Haley Pullos,['Haley Pullos']
640,File:92276803.jpg,92276803,Q1939046,Mission San Gabriel Arcángel,"Roman Catholic mission and a historic landmark in San Gabriel, California",Mission San Gabriel Arcángel,['Mission San Gabriel Arcángel']
641,File:131950352.jpg,131950352,Q5004679,path,small road or street,path,['Paths']
642,File:134116849.jpg,134116849,Q532,village,small clustered human settlement smaller than a town,village,['Villages']
643,File:137974436.jpg,137974436,Q3635752,Santa Maria Assunta,"church building in Camogli, Italy",Santa Maria Assunta,['Santa Maria Assunta (Camogli)']
644,File:116138535.jpg,116138535,Q294440,public space,places for public use,public space,['Public space']
645,File:93741438.jpg,93741438,Q90315569,Massachusetts Senate electoral district,constituency of the Senate of the Massachusetts General Court,Massachusetts Senate electoral district,NA
646,File:113329372.jpg,113329372,Q110071607,View of the Orchestra Organ &c. Erected in Westminster Abbey,engraving by John Walker,View of the Orchestra Organ &c. Erected in Westminster Abbey,NA
647,File:54341868.jpg,54341868,Q729370,Prague Astronomical Clock,"Astronomical Clock in Prague, Czech Republic",Prague Astronomical Clock,['Prague Astronomical Clock']
648,File:106560632.jpg,106560632,Q4360033,Stourton with Gasper,"civil parish in Wiltshire, England",Stourton with Gasper,['Stourton with Gasper']
649,File:113923586.jpg,113923586,Q55075651,upland,non-mountainous region of land which is higher in elevation than adjacent low-lying areas,upland,NA
650,File:33833681.jpg,33833681,Q1468648,Georgetown,"neighborhood and historic district in Washington, D.C.",Georgetown,"['Georgetown, Washington, D.C.']"
651,File:106769191.jpg,106769191,Q1535329,Malacosoma castrensis,species of insect,Malacosoma castrensis,['Malacosoma castrense']
652,File:118106219.jpg,118106219,Q3726421,Mangrove Blue Flycatcher,species of bird,Mangrove Blue Flycatcher,['Cyornis rufigastra']
653,File:23874911.jpg,23874911,Q2209326,"De Oude Turk, Leiden","house in Leiden, Netherlands","De Oude Turk, Leiden","['De Oude Turk, Leiden']"
654,File:133207192.jpg,133207192,Q34442,road,"wide way leading from one place to another, especially one with a specially prepared surface which vehicles can use",road,['Roads']
