,file_name,wiki_commons_id,wiki_data_id,depicts,description,object_name,categories
435,File:58823781.jpg,58823781,Q15156018,June Rebellion memorial,memorial in Paris,June Rebellion memorial,"['Monument aux victimes de juin (Père-Lachaise, division 6)']"
436,File:62974372.jpg,62974372,Q11891447,Ruovesi Church,"church building in Ruovesi, Finland",Ruovesi Church,['Ruovesi Church']
437,File:52548582.jpg,52548582,Q214431,Leopold von Hoesch,German diplomat (1881-1936),Leopold von Hoesch,['Leopold von Hoesch']
438,File:136793494.jpg,136793494,Q11451,agriculture,cultivation of plants and animals to provide useful products,agriculture,['Agriculture']
439,File:144964713.jpg,144964713,Q5004679,path,small road or street,path,['Paths']
440,File:63885136.jpg,63885136,Q16802256,Eduardo Kobra,Brazilian painter,Eduardo Kobra,['Eduardo Kobra']
441,File:131793164.jpg,131793164,Q532,village,small clustered human settlement smaller than a town,village,['Villages']
442,File:34332015.jpg,34332015,Q116464112,Carpenter House,"building in Ohio, USA, moved and now part of the Frostville Museum",Carpenter House,"['Carpenter House (North Olmsted, Ohio)']"
443,File:130655937.jpg,130655937,Q692104,parallel bars,apparatus used in men's artistic gymnastics,parallel bars,['Parallel bars']
444,File:145278562.jpg,145278562,Q12043905,pastel,artwork made using pastels,pastel,['Pastel drawings']
445,File:71883478.jpg,71883478,Q301947,Dnyandeo Yashwantrao Patil,Governor of Tripura,Dnyandeo Yashwantrao Patil,['D. Y. Patil']
446,File:21636453.jpg,21636453,Q10573060,M/S Enköping,listed historic ship from Sweden,M/S Enköping,['IMO 5334755']
447,File:71365058.jpg,71365058,Q457786,Rodrigo Duterte,President of the Philippines from 2016 to 2022,Rodrigo Duterte,['Rodrigo Duterte']
448,File:96025357.jpg,96025357,Q687967,Saint-Martin-le-Vinoux,"commune in Isère, France",Saint-Martin-le-Vinoux,['Saint-Martin-le-Vinoux']
449,File:123364150.jpg,123364150,Q11451,agriculture,cultivation of plants and animals to provide useful products,agriculture,['Agriculture']
450,File:69686697.jpg,69686697,Q467,woman,female adult human,woman,['Women']
451,File:130802794.jpg,130802794,Q15916799,Tzu Ming High School,"private senior high school in Taiping District, Taichung",Tzu Ming High School,['Tzu Ming High School']
452,File:85190568.jpg,85190568,Q1375186,Willem Bilderdijk,"Dutch historian, linguist, poet and lawyer",Willem Bilderdijk,['Willem Bilderdijk']
453,File:43508160.jpg,43508160,Q2866034,Church complex St. Grigor,cultural heritage monument of Armenia,Church complex St. Grigor,['St. Grigor church complex in Aruch']
454,File:14335264.jpg,14335264,Q2001027,River Orwell,"river in Suffolk, England",River Orwell,['River Orwell']
455,File:135002850.jpg,135002850,Q113493762,Matveyevsky Park,residential complex in Moscow,Matveyevsky Park,['Matveyevsky Park (residential complex)']
456,File:73411288.jpg,73411288,Q9654895,Bené Nunes,Brazilian pianist (1920-1997),Bené Nunes,['Bené Nunes']
457,File:86723686.jpg,86723686,Q105631947,Christoffer's house at dusk.,painting by Peder Severin Krøyer,Christoffer's house at dusk.,NA
458,File:132242648.jpg,132242648,Q34442,road,"wide way leading from one place to another, especially one with a specially prepared surface which vehicles can use",road,['Roads']
459,File:97613382.jpg,97613382,Q961119,Notodden Public Transport Station,"bus station and railway station in Notodden, Norway",Notodden Public Transport Station,['Notodden skysstasjon']
460,File:14792274.jpg,14792274,Q1536148,Temple of Seti I,building in Africa,Temple of Seti I,['Temple of Seti I in Abydos']
461,File:73707745.jpg,73707745,Q268587,Sara Montiel,Spanish-Mexican actress and singer (1928-2013),Sara Montiel,['Sara Montiel']
462,File:123556695.jpg,123556695,Q2753748,Valdelasfuentes,train station,Valdelasfuentes,['Estación de Valdelasfuentes']
463,File:84589514.jpg,84589514,Q23442,island,piece of sub-continental land completely surrounded by water,island,['Islands']
464,File:113468707.jpg,113468707,Q63908545,John F. Kennedy Assassination Related Recordings and Transcripts (NAID 187143),series in the National Archives and Records Administration's holdings,John F. Kennedy Assassination Related Recordings and Transcripts (NAID 187143),NA
465,File:28295802.jpg,28295802,Q98650412,Wasserschloss,"cultural heritage monument D-1-62-000-6226 (0) in München, Bavaria",Wasserschloss,NA
466,File:82334580.jpg,82334580,Q9210735,Dresden-Strehlen station,"railway station Dresden, Germany",Dresden-Strehlen station,['Haltepunkt Dresden-Strehlen']
467,File:121670517.jpg,121670517,Q1468524,city center,"commercial, cultural and often the historical, political and geographic heart of a city",city center,['Downtowns and city centers']
468,File:5365723.jpg,5365723,Q65605,Joachim Kirst,East German decathlete,Joachim Kirst,['Joachim Kirst']
469,File:79586923.jpg,79586923,Q11692969,Miquel Valls i Maseda,Spanish businessperson,Miquel Valls i Maseda,['Miquel Valls']
470,File:62527483.jpg,62527483,Q554947,Tatev monastery,9th-century Armenian Apostolic monastery in Syunik Province in southeastern Armenia,Tatev monastery,['Tatev']
471,File:114311602.jpg,114311602,Q5004679,path,small road or street,path,['Paths']
472,File:92133200.jpg,92133200,Q28016179,Shipping off Hurst Castle,"painting by British School, Early Georgian",Shipping off Hurst Castle,NA
473,File:65128911.jpg,65128911,Q26510319,Westgate House,"house in Mansfield, Nottinghamshire, UK",Westgate House,NA
474,File:60191690.jpg,60191690,Q517,Napoleon,"French military leader, French Emperor 1804–1814 and again in 1815",Napoleon,['Napoleon I of France']
475,File:94837856.jpg,94837856,Q254053,Ekaterina Gordeeva,Russian pair skater,Ekaterina Gordeeva,['Ekaterina Gordeeva']
476,File:104692810.jpg,104692810,Q1794,Frankfurt,"city in Hesse, Germany",Frankfurt,['Frankfurt am Main']
477,File:10937900.jpg,10937900,Q5388443,Erik A. Eriksson,Swedish politician,Erik A. Eriksson,['Erik A Eriksson']
478,File:71597016.jpg,71597016,Q377358,P. Chidambaram,Indian politician,P. Chidambaram,['Palaniappan Chidambaram']
479,File:131883267.jpg,131883267,Q34442,road,"wide way leading from one place to another, especially one with a specially prepared surface which vehicles can use",road,['Roads']
480,File:117209223.jpg,117209223,Q1468524,city center,"commercial, cultural and often the historical, political and geographic heart of a city",city center,['Downtowns and city centers']
481,File:51154464.jpg,51154464,Q6096,Snoop Dogg,American rapper and actor (born 1971),Snoop Dogg,['Snoop Dogg']
482,File:144628262.jpg,144628262,Q655686,commercial building,building associated with any aspect of the various activities and business relationships of industry and trade,commercial building,['Commerce buildings']
483,File:86877669.jpg,86877669,Q1346003,Macau Grand Prix,annual automobile and motorcycle race in Macau,Macau Grand Prix,['Macau Grand Prix']
484,File:98482664.jpg,98482664,Q5440362,Federal Register,official journal of the U.S. Federal Government,Federal Register,['Federal Register']
485,File:142385612.jpg,142385612,Q525,Sun,star at the centre of the Solar System,Sun,['Sun']
486,File:5062622.jpg,5062622,Q15479065,Oeceoclades maculata,spotted leaves,Oeceoclades maculata,['Oeceoclades maculata']
487,File:1616312.jpg,1616312,Q2971437,Castle of Maqueda,"cultural property in Maqueda, Spain",Castle of Maqueda,['Castle of Maqueda']
488,File:123684464.jpg,123684464,Q17305299,Frances Tiafoe,American tennis player,Frances Tiafoe,['Frances Tiafoe']
489,File:113676470.jpg,113676470,Q355304,watercourse,any flowing body of water,watercourse,['Watercourses']
490,File:79564852.jpg,79564852,Q66480978,Rockingham Foreshore,park in Western Australia,Rockingham Foreshore,['Rockingham Foreshore']
491,File:27639551.jpg,27639551,Q1419330,Martina Tegtmeier,German politician,Martina Tegtmeier,['Martina Tegtmeier']
492,File:142609370.jpg,142609370,Q22698,park,"permanently dedicated recreation area, often open to the public and generally characterized by natural, historic, or landscape features",park,['Parks']
493,File:106347495.jpg,106347495,Q22698,park,"permanently dedicated recreation area, often open to the public and generally characterized by natural, historic, or landscape features",park,['Parks']
494,File:21106126.jpg,21106126,Q1518670,San Martín bridge,"building in Toledo, Spain",San Martín bridge,"['Bridge of San Martín, Toledo']"
495,File:141879272.jpg,141879272,Q532,village,small clustered human settlement smaller than a town,village,['Villages']
496,File:25959880.jpg,25959880,Q1991092,Church of St. Nicholas,"church building in Kyiv, Ukraine",Church of St. Nicholas,"[""Church of St. Nicholas (Askold's Grave)""]"
497,File:35763736.jpg,35763736,Q33503484,"Park in Zgórsko, Świętokrzyskie Voivodeship","park in Zgórsko, Świętokrzyskie Voivodeship, Poland","Park in Zgórsko, Świętokrzyskie Voivodeship","['Park in Zgórsko, Świętokrzyskie Voivodeship']"
498,File:143216933.jpg,143216933,Q294440,public space,places for public use,public space,['Public space']
499,File:130052513.jpg,130052513,Q34442,road,"wide way leading from one place to another, especially one with a specially prepared surface which vehicles can use",road,['Roads']
500,File:139376916.jpg,139376916,Q11451,agriculture,cultivation of plants and animals to provide useful products,agriculture,['Agriculture']
501,File:119712444.jpg,119712444,Q11451,agriculture,cultivation of plants and animals to provide useful products,agriculture,['Agriculture']
502,File:117464478.jpg,117464478,Q111466558,Lorenzo Aymes,gymnast,Lorenzo Aymes,['Lorenzo Aymes']
503,File:96670110.jpg,96670110,Q1553001,index card,"card stock cut to a standard size, used for recording or storing small amounts of data",index card,['Index cards']
504,File:90409535.jpg,90409535,Q317557,parish church,church which acts as the religious centre of a parish,parish church,['Parish churches']
505,File:127943103.jpg,127943103,Q173022,bronchitis,inflammation of the large airways in the lungs,bronchitis,['Bronchitis']
506,File:82584960.jpg,82584960,Q623270,horizontal bar,apparatus used in men's artistic gymnastics,horizontal bar,['Horizontal bar']
507,File:71913558.jpg,71913558,Q41914,Manmohan Singh,Prime Minister of India from 2004 to 2014,Manmohan Singh,['Manmohan Singh']
508,File:61987436.jpg,61987436,Q3914,school,institution for the education of students by teachers,school,['Schools']
509,File:137812663.jpg,137812663,Q55176985,Südlicher Kran am Nonnengraben in Bamberg,crane in Germany,Südlicher Kran am Nonnengraben in Bamberg,['Südlicher Kran Anlände (Bamberg)']
510,File:6316675.jpg,6316675,Q193193,Sainte Chapelle,"chapel located in Paris, in France",Sainte Chapelle,['Sainte-Chapelle (Paris)']
511,File:110646609.jpg,110646609,Q23442,island,piece of sub-continental land completely surrounded by water,island,['Islands']
512,File:66545483.jpg,66545483,Q74600450,Cavalier Girls,dance and cheerleading squad for the Cleveland Cavalier,Cavalier Girls,['Cavalier Girls']
513,File:118428110.jpg,118428110,Q1656682,event,"temporary and scheduled happening, like a conference, festival, competition or similar",event,NA
514,File:128567613.jpg,128567613,Q34442,road,"wide way leading from one place to another, especially one with a specially prepared surface which vehicles can use",road,['Roads']
515,File:117751122.jpg,117751122,Q532,village,small clustered human settlement smaller than a town,village,['Villages']
516,File:26812613.jpg,26812613,Q16661921,Madeleine,metro station in Charleroi,Madeleine,['Madeleine metro station (Charleroi)']
517,File:96764926.jpg,96764926,Q63484464,Bahjat,Libyan singer and songwriter,Bahjat,['Bahjat']
518,File:1727318.jpg,1727318,Q23662176,Rosa 'Paul's Lemon Pillar',rose cultivar,Rosa 'Paul's Lemon Pillar',"[""Rosa 'Paul's Lemon Pillar'""]"
519,File:67965720.jpg,67965720,Q233737,Vasco da Gama Bridge,bridge in Portugal,Vasco da Gama Bridge,['Ponte Vasco da Gama']
520,File:95472713.jpg,95472713,Q1228051,Dirk Sauermann,German physiotherapist,Dirk Sauermann,['Dirk Sauermann']
521,File:98678548.jpg,98678548,Q464980,exhibition,organized presentation and display of a selection of items or pictures,exhibition,['Exhibitions']
522,File:127927698.jpg,127927698,Q3947,house,building usually intended for living in,house,['Houses']
523,File:129147273.jpg,129147273,Q100574787,Ronan Foley,gymnast,Ronan Foley,['Ronan Foley']
524,File:58754777.jpg,58754777,Q2297256,sode,component of Japanese armour to protect the shoulders,sode,['Sode (armour)']
525,File:34525235.jpg,34525235,Q178579,Port Gamble,"unincorporated community in Kitsap County, Washington, United States",Port Gamble,"['Port Gamble, Washington']"
526,File:77594753.jpg,77594753,Q60474165,"Reverberations of Taiga, Volume 1 (leaf 28)","painting by Aoki Shukuya (Japanese, 1789) (1979.73.1.28)","Reverberations of Taiga, Volume 1 (leaf 28)",NA
527,File:15210961.jpg,15210961,Q2625041,Carola Schouten,Dutch politician,Carola Schouten,['Carola Schouten']
528,File:105479106.jpg,105479106,Q1092661,moorland,type of habitat found in upland areas with (sometimes marshy) poor acid soil and overgrown with low vegetation,moorland,"['Moorlands, bogs and swamps']"
529,File:79688257.jpg,79688257,Q66480039,Arden Family War Memorial,"war memorial in Yoxall, East Staffordshire, Staffordshire, UK",Arden Family War Memorial,"['2nd Lt H. W. Arden Memorial, Yoxall']"
530,File:131425000.jpg,131425000,Q532,village,small clustered human settlement smaller than a town,village,['Villages']
531,File:41302149.jpg,41302149,Q18688119,The Twelve-Year-Old Jesus Teaching in the Temple,painting by Ludovico Mazzolino,The Twelve-Year-Old Jesus Teaching in the Temple,['Twelve-Year-Old Jesus Teaching in the Temple by Ludovico Mazzolino']
532,File:133470844.jpg,133470844,Q15635088,McDonnell Douglas MD-82,1981 airliner series by McDonnell Douglas,McDonnell Douglas MD-82,['McDonnell Douglas MD-82']
533,File:96440804.jpg,96440804,Q99650411,"The M1 Motorway (Junction 6, Slip Roads) (Temporary Prohibition of Traffic) Order 2014",UK Statutory Instrument 2014 No. 203,"The M1 Motorway (Junction 6, Slip Roads) (Temporary Prohibition of Traffic) Order 2014",NA
534,File:108917495.jpg,108917495,Q1000115,Faversham,town in the English county of Kent,Faversham,['Faversham']
535,File:145331622.jpg,145331622,Q55075651,upland,non-mountainous region of land which is higher in elevation than adjacent low-lying areas,upland,NA
536,File:39202476.jpg,39202476,Q41222154,"Saint Bartholomew's church, Hittenkirchen","church building in Bernau am Chiemsee, Upper Bavaria, Germany","Saint Bartholomew's church, Hittenkirchen",['St. Bartholomäus (Hittenkirchen)']
537,File:145427386.jpg,145427386,Q525,Sun,star at the centre of the Solar System,Sun,['Sun']
538,File:117982756.jpg,117982756,Q15995089,Stuart Geman,American mathematician,Stuart Geman,NA
539,File:77722141.jpg,77722141,Q62096821,"Casa da Câmara Municipal de Mariana, MG (atribuído)",work of the Museu Histórico Nacional's collection,"Casa da Câmara Municipal de Mariana, MG (atribuído)",NA
540,File:35225192.jpg,35225192,Q41276871,Emmeramsplatz 8 Regensburg,"building in Regensburg, Upper Palatinate, Germany",Emmeramsplatz 8 Regensburg,['Emmeramsplatz 8 Regensburg']
541,File:61593075.jpg,61593075,Q142554,cosplay,type of performance art,cosplay,['Cosplay']
542,File:109354451.jpg,109354451,Q11451,agriculture,cultivation of plants and animals to provide useful products,agriculture,['Agriculture']
543,File:113522722.jpg,113522722,Q110218385,Borrowdale,photograph - Frederick Henry Evans,Borrowdale,NA
544,File:96044196.jpg,96044196,Q331432,fisher,"someone who captures fish and other animals from a body of water, or gathers shellfish",fisher,['Fishermen']
545,File:131107956.jpg,131107956,Q33506,museum,"institution that holds artifacts and other objects of scientific, artistic, cultural, historical, or other importance",museum,['Museums']
546,File:105097686.jpg,105097686,Q820477,mine,place for the extraction of minerals,mine,['Mines']
547,File:62078552.jpg,62078552,Q13052692,Deghdznut Monastery,cultural heritage monument of Armenia,Deghdznut Monastery,['Deghdznut Monastery']
548,File:96519708.jpg,96519708,Q2,Earth,third planet from the Sun in the Solar System,Earth,['Earth']
549,File:113915237.jpg,113915237,Q34442,road,"wide way leading from one place to another, especially one with a specially prepared surface which vehicles can use",road,['Roads']
550,File:97043407.jpg,97043407,Q44886894,Klidná,"street in Hradec Králové, Czech Republic",Klidná,['Klidná (Plácky)']
551,File:128312721.jpg,128312721,Q34442,road,"wide way leading from one place to another, especially one with a specially prepared surface which vehicles can use",road,['Roads']
552,File:138097640.jpg,138097640,Q655686,commercial building,building associated with any aspect of the various activities and business relationships of industry and trade,commercial building,['Commerce buildings']
553,File:144980199.jpg,144980199,Q30032152,educational facility,"building, resource or equipment for education",educational facility,['Education facilities']
554,File:106898393.jpg,106898393,Q34442,road,"wide way leading from one place to another, especially one with a specially prepared surface which vehicles can use",road,['Roads']
555,File:88138974.jpg,88138974,Q61983136,Richard Oelsner,German bobsledder,Richard Oelsner,['Richard Oelsner']
556,File:114215849.jpg,114215849,Q2225761,Synemon parthenoides,species of insect,Synemon parthenoides,['Synemon parthenoides']
557,File:123603344.jpg,123603344,Q294440,public space,places for public use,public space,['Public space']
558,File:108032376.jpg,108032376,Q34442,road,"wide way leading from one place to another, especially one with a specially prepared surface which vehicles can use",road,['Roads']
559,File:28394194.jpg,28394194,Q97148020,Ancient site remains,"archaeological site in Nandurbar district, India",Ancient site remains,NA
560,File:4570906.jpg,4570906,Q2405485,Pepín Liria,"Spanish matador, picador and torero",Pepín Liria,['Pepín Liria']
561,File:136340886.jpg,136340886,Q605306,Mérens horse,horse breed,Mérens horse,NA
562,File:101219904.jpg,101219904,Q43477389,Pražská,"street in Pardubice, Czech Republic",Pražská,['Pražská (Pardubice)']
563,File:88859611.jpg,88859611,Q30675150,Medium Tank M1921,type of Light tank,Medium Tank M1921,NA
564,File:145528842.jpg,145528842,Q525,Sun,star at the centre of the Solar System,Sun,['Sun']
565,File:32146569.jpg,32146569,Q47987,Bundesstraße 58,federal highway in Germany,Bundesstraße 58,['Bundesstraße 58']
566,File:127297347.jpg,127297347,Q192425,postcard,type of postal stationery,postcard,['Postcards']
567,File:23126772.jpg,23126772,Q18537996,"Church of the Nativity of Jesus in Sărata, Sibiu","heritage site in Sibiu County, Romania","Church of the Nativity of Jesus in Sărata, Sibiu","['Church of the Nativity of Jesus in Sărata, Sibiu']"
568,File:276975.jpg,276975,Q7196726,"Pioneer Memorial Cemetery, Cincinnati","historic pioneer cemetery in Cincinnati, Ohio, United States","Pioneer Memorial Cemetery, Cincinnati","['Pioneer Cemetery, Cincinnati']"
569,File:97454624.jpg,97454624,Q207697,diorama,three-dimensional full-size or miniature model,diorama,['Dioramas']
570,File:80039089.jpg,80039089,Q20198858,Portrait of Rogier Clarisse,painting by Peter Paul Rubens,Portrait of Rogier Clarisse,NA
571,File:139100546.jpg,139100546,Q655686,commercial building,building associated with any aspect of the various activities and business relationships of industry and trade,commercial building,['Commerce buildings']
572,File:113466283.jpg,113466283,Q55075651,upland,non-mountainous region of land which is higher in elevation than adjacent low-lying areas,upland,NA
573,File:308584.jpg,308584,Q231140,Hiroshima Peace Memorial,architectural structure,Hiroshima Peace Memorial,['Hiroshima Peace Memorial (Genbaku Dome)']
574,File:128512553.jpg,128512553,Q5004679,path,small road or street,path,['Paths']
575,File:115863825.jpg,115863825,Q1081138,historic site,"official location where pieces of political, military or social history have been preserved",historic site,['Historic sites']
576,File:85245527.jpg,85245527,Q7885987,Union Railroad Port Perry Bridge,"bridge in Pennsylvania, United States of America",Union Railroad Port Perry Bridge,['Union Railroad Port Perry Bridge']
577,File:109179182.jpg,109179182,Q5004679,path,small road or street,path,['Paths']
578,File:125937238.jpg,125937238,Q5004679,path,small road or street,path,['Paths']
579,File:12665965.jpg,12665965,Q1125125,Parable of the Ten Virgins,parable taught by Jesus of Nazareth according to the Christian Gospel of Matthew,Parable of the Ten Virgins,['Ten virgins']
580,File:8232338.jpg,8232338,Q13939927,Medetera jacula,species of insect,Medetera jacula,['Medetera jacula']
581,File:71046184.jpg,71046184,Q55713746,Slut Walk Munich 2018,Slut Walk at Marienplatz in München,Slut Walk Munich 2018,['Slut Walk München 2018']
582,File:29101745.jpg,29101745,Q142554,cosplay,type of performance art,cosplay,['Cosplay']
583,File:53187203.jpg,53187203,Q160020,shadow,specific area where direct light from a light source cannot reach due to obstruction by a specific object or person,shadow,['Shadows']
584,File:87853869.jpg,87853869,Q1623938,Hoher Stein,mountain,Hoher Stein,['Hoher Stein (Coswig)']
585,File:135717294.jpg,135717294,Q11451,agriculture,cultivation of plants and animals to provide useful products,agriculture,['Agriculture']
586,File:124882733.jpg,124882733,Q11451,agriculture,cultivation of plants and animals to provide useful products,agriculture,['Agriculture']
587,File:112760476.jpg,112760476,Q6981850,naval jack of the Philippines,flag design,naval jack of the Philippines,NA
588,File:135890682.jpg,135890682,Q146,house cat,domesticated feline,house cat,['Felis silvestris catus']
589,File:119667045.jpg,119667045,Q34442,road,"wide way leading from one place to another, especially one with a specially prepared surface which vehicles can use",road,['Roads']
590,File:130842163.jpg,130842163,Q22698,park,"permanently dedicated recreation area, often open to the public and generally characterized by natural, historic, or landscape features",park,['Parks']
591,File:5613051.jpg,5613051,Q116922992,Homecoming from Hay making,painting by Friedrich Eckenfelder,Homecoming from Hay making,NA
592,File:113188780.jpg,113188780,Q5004679,path,small road or street,path,['Paths']
593,File:130101186.jpg,130101186,Q3947,house,building usually intended for living in,house,['Houses']
594,File:110410375.jpg,110410375,Q26353706,"K6 Telephone Kiosk, Outside The Bell Public House","K6 telephone box in Havering, Greater London, UK","K6 Telephone Kiosk, Outside The Bell Public House",NA
595,File:51702451.jpg,51702451,Q28670205,Anthemis cupaniana,species of plant,Anthemis cupaniana,['Anthemis cupaniana']
596,File:141533765.jpg,141533765,Q655686,commercial building,building associated with any aspect of the various activities and business relationships of industry and trade,commercial building,['Commerce buildings']
597,File:60583630.jpg,60583630,Q3610745,Alexander ALX400,2-axle double decker bus body,Alexander ALX400,['Alexander ALX400']
598,File:28243806.jpg,28243806,Q37895108,Am Gestade 5,"building in Innere Stadt, Austria",Am Gestade 5,['Am Gestade 5']
599,File:23633460.jpg,23633460,Q17339379,fountain at Vismarkt,"fountain by Jacob Roman in Leiden, the Netherlands",fountain at Vismarkt,"['Fontein Vismarkt, Leiden']"
600,File:9317932.jpg,9317932,Q2658239,Trianon Theater,"cinema in Leiden, Netherlands",Trianon Theater,"['Breestraat 31, Leiden']"
601,File:126758303.jpg,126758303,Q1021645,office building,building which contains spaces mainly designed to be used for offices,office building,['Office buildings']
602,File:114722310.jpg,114722310,Q11451,agriculture,cultivation of plants and animals to provide useful products,agriculture,['Agriculture']
603,File:127724833.jpg,127724833,Q5004679,path,small road or street,path,['Paths']
604,File:97679468.jpg,97679468,Q5384033,Epsy Campbell Barr,Costa Rican politician,Epsy Campbell Barr,['Epsy Campbell Barr']
605,File:143771433.jpg,143771433,Q1081138,historic site,"official location where pieces of political, military or social history have been preserved",historic site,['Historic sites']
606,File:61683682.jpg,61683682,Q20890639,Marta Higueras,Spanish politician,Marta Higueras,['Marta Higueras']
607,File:80961487.jpg,80961487,Q1406352,Saint Anna Pilgrimage Church,"pilgrimage church in Harlaching in Munich, Germany",Saint Anna Pilgrimage Church,['St. Anna (Harlaching)']
608,File:101249533.jpg,101249533,Q104878525,Nellah Massey Bailey,American politician,Nellah Massey Bailey,NA
609,File:48197173.jpg,48197173,Q146,house cat,domesticated feline,house cat,['Felis silvestris catus']
610,File:102943149.jpg,102943149,Q2371838,Dishforth,village in United Kingdom,Dishforth,['Dishforth']
611,File:126522032.jpg,126522032,Q532,village,small clustered human settlement smaller than a town,village,['Villages']
612,File:33333839.jpg,33333839,Q6746081,Man at the Crossroads,mural by Diego Rivera,Man at the Crossroads,NA
613,File:105893638.jpg,105893638,Q5113,bird,"class of vertebrates characterized by wings, a feather-covered body and a beak",bird,['Aves']
614,File:143416475.jpg,143416475,Q55075651,upland,non-mountainous region of land which is higher in elevation than adjacent low-lying areas,upland,NA
615,File:119821835.jpg,119821835,Q1006733,grassland,area with vegetation dominated by grasses,grassland,['Grasslands']
616,File:91066991.jpg,91066991,Q4733597,Alma Adams,American politician in North Carolina (born 1946),Alma Adams,['Alma Adams']
617,File:99517438.jpg,99517438,Q8441,man,male adult human,man,['Men']
618,File:142671889.jpg,142671889,Q801,Israel,country in Western-Asia,Israel,['Israel']
619,File:80118103.jpg,80118103,Q15639748,Dajana Eitberger,German luger,Dajana Eitberger,['Dajana Eitberger']
620,File:23051873.jpg,23051873,Q363500,György Garics,association football player,György Garics,['György Garics']
621,File:129769934.jpg,129769934,Q34442,road,"wide way leading from one place to another, especially one with a specially prepared surface which vehicles can use",road,['Roads']
622,File:12355509.jpg,12355509,Q1252931,Ivor Grattan-Guinness,Historian of mathematics and logic (1941-2014),Ivor Grattan-Guinness,['Ivor Grattan-Guinness']
623,File:84072309.jpg,84072309,Q90405764,Anthony van Opstal,Flemish painter,Anthony van Opstal,['Anton van Opstal']
624,File:116695207.jpg,116695207,Q12046664,Počernický rybník,protected area in Czech Republic,Počernický rybník,['Počernický rybník']
625,File:145327900.jpg,145327900,Q655686,commercial building,building associated with any aspect of the various activities and business relationships of industry and trade,commercial building,['Commerce buildings']
626,File:54188321.jpg,54188321,Q38027093,Haus der Wiener Gastwirte,"building in Innere Stadt, Austria",Haus der Wiener Gastwirte,['Haus der Wiener Gastwirte']
627,File:109045733.jpg,109045733,Q93352,coast,area where land meets the sea or ocean,coast,['Coasts']
628,File:116993168.jpg,116993168,Q655686,commercial building,building associated with any aspect of the various activities and business relationships of industry and trade,commercial building,['Commerce buildings']
629,File:118154068.jpg,118154068,Q106501051,St. Regenfledis,"church in Kalkar, Germany",St. Regenfledis,['St. Regenfledis (Hönnepel)']
630,File:135072789.jpg,135072789,Q1282865,Eddie Kingston,American professional wrestler,Eddie Kingston,['Eddie Kingston']
631,File:82316668.jpg,82316668,Q106622417,Erik Gülzow,German handball player,Erik Gülzow,['Erik Gülzow']
632,File:106201625.jpg,106201625,Q79980,Varanasi,city on the banks of the Ganges in the Uttar Pradesh state of India,Varanasi,['Varanasi']
633,File:26619446.jpg,26619446,Q4566713,Skeppsbron,"street and wharf in Gamla stan, Stockholm, Sweden",Skeppsbron,['Skeppsbron']
634,File:128200095.jpg,128200095,Q116195950,Jan Bartošovský,gymnast,Jan Bartošovský,['Jan Bartošovský']
635,File:142808313.jpg,142808313,Q2094335,United States Attorney,chief prosecutor representing the United States federal government,United States Attorney,['United States Attorneys']
636,File:10425466.jpg,10425466,Q12030811,Church of Saint John of Nepomuk (Slavice),church in Třebíč District of Vysočina region,Church of Saint John of Nepomuk (Slavice),['Church of Saint John of Nepomuk (Slavice)']
637,File:116642726.jpg,116642726,Q1468524,city center,"commercial, cultural and often the historical, political and geographic heart of a city",city center,['Downtowns and city centers']
638,File:7774598.jpg,7774598,Q3185940,Josette Pons,French politician,Josette Pons,['Josette Pons']
639,File:71759628.jpg,71759628,Q3532853,G. K. Vasan,Indian politician,G. K. Vasan,['G. K. Vasan']
640,File:144103946.jpg,144103946,Q525,Sun,star at the centre of the Solar System,Sun,['Sun']
641,File:107591436.jpg,107591436,Q55697304,parking facility,"any building, structure, land, right-of-way, or facility used to park a vehicle",parking facility,NA
642,File:72825611.jpg,72825611,Q3891176,Palazzo degli Anziani,"palazzo in Pistoia, Italy",Palazzo degli Anziani,['Palazzo del Comune (Pistoia)']
643,File:129172940.jpg,129172940,Q983325,Renato Caccioppoli,Italian mathematician,Renato Caccioppoli,['Renato Caccioppoli']
644,File:21523140.jpg,21523140,Q4902086,Bhubaneswar Behera,Indian scholar,Bhubaneswar Behera,['Bhubaneswar Behera']
645,File:106234007.jpg,106234007,Q1143785,telephone booth,small structure furnished with a payphone,telephone booth,['Telephone booths']
646,File:119900692.jpg,119900692,Q532,village,small clustered human settlement smaller than a town,village,['Villages']
647,File:23629327.jpg,23629327,Q1537972,Pieterskerk,church in Leiden,Pieterskerk,"['Pieterskerk, Leiden']"
648,File:31909076.jpg,31909076,Q292180,Joy Harjo,American Poet Laureate,Joy Harjo,['Joy Harjo']
649,File:23436920.jpg,23436920,Q1431827,Grote kerk,"church building in Breda, the Netherlands",Grote kerk,['Grote of Onze-Lieve-Vrouwekerk (Breda)']
650,File:120514192.jpg,120514192,Q93352,coast,area where land meets the sea or ocean,coast,['Coasts']
651,File:28422761.jpg,28422761,Q30571148,2 Złota Street in Tykocin,"house in Tykocin, Poland",2 Złota Street in Tykocin,['Złota 2 (Tykocin)']
652,File:132501947.jpg,132501947,Q3947,house,building usually intended for living in,house,['Houses']
653,File:142885056.jpg,142885056,Q801,Israel,country in Western-Asia,Israel,['Israel']
654,File:123535214.jpg,123535214,Q1081138,historic site,"official location where pieces of political, military or social history have been preserved",historic site,['Historic sites']
