,file_name,wiki_commons_id,wiki_data_id,depicts,description,object_name,categories
432,File:138259808.jpg,138259808,Q9927,L,letter of the Latin alphabet,L,['L']
433,File:47532270.jpg,47532270,Q20438955,The Artist's Mother Ane Hedvig Brøndum in the Blue Room,painting by Anna Ancher,The Artist's Mother Ane Hedvig Brøndum in the Blue Room,NA
434,File:13317209.jpg,13317209,Q842932,Château de l'Ortenbourg,castle,Château de l'Ortenbourg,"[""Château de l'Ortenbourg""]"
435,File:106631974.jpg,106631974,Q5004679,path,small road or street,path,['Paths']
436,File:130817050.jpg,130817050,Q360418,construction site,"place where a building is constructed, reconstructed or demolished",construction site,['Construction sites']
437,File:116160471.jpg,116160471,Q1081138,historic site,"official location where pieces of political, military or social history have been preserved",historic site,['Historic sites']
438,File:109394209.jpg,109394209,Q1081138,historic site,"official location where pieces of political, military or social history have been preserved",historic site,['Historic sites']
439,File:35774579.jpg,35774579,Q2419151,Quimper Cathedral,"cathedral located in Finistère, in France",Quimper Cathedral,['Cathédrale Saint-Corentin de Quimper']
440,File:109514762.jpg,109514762,Q34442,road,"wide way leading from one place to another, especially one with a specially prepared surface which vehicles can use",road,['Roads']
441,File:1142232.jpg,1142232,Q63446439,church portal,Monumental door of churches,church portal,['Church portals']
442,File:120230290.jpg,120230290,Q41176,building,"structure, typically with a roof and walls, standing more or less permanently in one place",building,['Buildings']
443,File:96161084.jpg,96161084,Q675252,Polyporus umbellatus,species of fungus,Polyporus umbellatus,['Polyporus umbellatus']
444,File:142017971.jpg,142017971,Q15324,body of water,"any significant accumulation of water, generally on a planet's surface",body of water,['Bodies of water']
445,File:73152910.jpg,73152910,Q55178864,Piazza Giuseppe Mazzini,"square in Pescia, Italy",Piazza Giuseppe Mazzini,['Piazza Giuseppe Mazzini (Pescia)']
446,File:52164036.jpg,52164036,Q7194264,Pilodeudorix canescens,species of insect,Pilodeudorix canescens,['Pilodeudorix canescens']
447,File:138404722.jpg,138404722,Q17652139,Santa Lucia,"church building in Toirano, Italy",Santa Lucia,['Santa Lucia (Toirano)']
448,File:48026673.jpg,48026673,Q44567,Triple H,American professional wrestler,Triple H,['Paul Michael Levesque']
449,File:34397185.jpg,34397185,Q33200,Mosque-Cathedral of Cordoba,"cathedral (former mosque) in Cordoba, Spain",Mosque-Cathedral of Cordoba,['Mosque-Cathedral of Córdoba']
450,File:129124898.jpg,129124898,Q23660863,Carnival of Cabezo de Torres,"Carnival of Cabezo de Torres, Murcia, Spain",Carnival of Cabezo de Torres,['Carnivals of Cabezo de Torres']
451,File:139560928.jpg,139560928,Q355304,watercourse,any flowing body of water,watercourse,['Watercourses']
452,File:139107641.jpg,139107641,Q355304,watercourse,any flowing body of water,watercourse,['Watercourses']
453,File:82609238.jpg,82609238,Q9582,Gerald Ford,president of the United States from 1974 to 1977,Gerald Ford,['Gerald Ford']
454,File:128562375.jpg,128562375,Q105889895,religious site,location significant to one or more religions,religious site,NA
455,File:108157493.jpg,108157493,Q468756,shore,fringe of land at the edge of a large body of water,shore,['Shores']
456,File:76302712.jpg,76302712,Q7735,diving,sport of jumping or falling into water from a platform or springboard,diving,['Diving']
457,File:95524803.jpg,95524803,Q26350069,Glasgow Stud Farmhouse,"farmhouse in Enfield, Greater London, UK",Glasgow Stud Farmhouse,NA
458,File:27783362.jpg,27783362,Q12061443,Main Street Historic District,"historic district in Middletown, Connecticut",Main Street Historic District,"['Main Street Historic District (Middletown, Connecticut)']"
459,File:106982289.jpg,106982289,Q17530309,Dyrham House,"country house in Dyrham and Hinton, Gloucestershire, UK",Dyrham House,['Dyrham Park House']
460,File:118045585.jpg,118045585,Q188509,suburb,human settlement that is part of/or near to a larger city or town,suburb,['Suburbs']
461,File:52944199.jpg,52944199,Q5285441,Dmae Roberts,American actress and writer,Dmae Roberts,['Dmae Roberts']
462,File:117162216.jpg,117162216,Q532,village,small clustered human settlement smaller than a town,village,['Villages']
463,File:39955423.jpg,39955423,Q2934,goat,domesticated mammal raised primarily for its milk,goat,['Goats']
464,File:83959845.jpg,83959845,Q19461855,Friends House,"Quaker meeting house in Camden, Greater London, UK",Friends House,['Friends Meeting House Euston']
465,File:102156286.jpg,102156286,Q1078374,tenement,type of building,tenement,['Tenement houses']
466,File:64007468.jpg,64007468,Q811732,Baureihe 182,Wikimedia disambiguation page,Baureihe 182,NA
467,File:26147602.jpg,26147602,Q3264972,Hubertine Heijermans,painter and printmaker,Hubertine Heijermans,['Hubertine Heijermans']
468,File:121460168.jpg,121460168,Q1468524,city center,"commercial, cultural and often the historical, political and geographic heart of a city",city center,['Downtowns and city centers']
469,File:108168404.jpg,108168404,Q1081138,historic site,"official location where pieces of political, military or social history have been preserved",historic site,['Historic sites']
470,File:134512710.jpg,134512710,Q34442,road,"wide way leading from one place to another, especially one with a specially prepared surface which vehicles can use",road,['Roads']
471,File:83215091.jpg,83215091,Q38089966,"Alter Friedhof, Schwaz","cemetery in Schwaz, Austria","Alter Friedhof, Schwaz","['Alter Friedhof, Schwaz']"
472,File:19869175.jpg,19869175,Q4411341,Södra Hammarbyhamnen,"urban district in Stockholm, Sweden",Södra Hammarbyhamnen,['Södra Hammarbyhamnen']
473,File:103515276.jpg,103515276,Q162219,ionosphere,atmospheric layer of a planet,ionosphere,['Ionosphere']
474,File:14002112.jpg,14002112,Q17536157,Church of St Mary,"church in Kingskerswell, Devon, United Kingdom",Church of St Mary,"[""St Mary's Church, Kingskerswell""]"
475,File:101990101.jpg,101990101,Q11946202,butterfly,group of insects in the order Lepidoptera,butterfly,['Butterflies']
476,File:51049961.jpg,51049961,Q2552345,Wat Phanan Choeng,"Buddhist temple in Ayutthaya, Thailand",Wat Phanan Choeng,['Wat Phanan Choeng']
477,File:115607628.jpg,115607628,Q1559177,Regierung von Oberbayern,"building in Lehel, Upper Bavaria, Germany",Regierung von Oberbayern,['Regierung von Oberbayern']
478,File:111853871.jpg,111853871,Q5558573,Tatewari,Huichol God of Fire,Tatewari,NA
479,File:128564994.jpg,128564994,Q56397239,energy infrastructure,civil development for power production,energy infrastructure,['Energy infrastructure']
480,File:51127740.jpg,51127740,Q607559,Bramall Hall,"Tudor manor house in Bramhall, Stockport, Greater Manchester, England",Bramall Hall,['Bramall Hall']
481,File:80482667.jpg,80482667,Q692104,parallel bars,apparatus used in men's artistic gymnastics,parallel bars,['Parallel bars']
482,File:45745585.jpg,45745585,Q7126345,Palacký Bridge,bridge in Prague over the Vltava,Palacký Bridge,['Palackého most']
483,File:138031606.jpg,138031606,Q3455803,director,director of a creative work,director,['Directors']
484,File:126009111.jpg,126009111,Q26940074,Portrait of an unknown boy,painting by Jan Jansz. de Stomme,Portrait of an unknown boy,NA
485,File:126196389.jpg,126196389,Q655686,commercial building,building associated with any aspect of the various activities and business relationships of industry and trade,commercial building,['Commerce buildings']
486,File:35546093.jpg,35546093,Q1979999,Kitaevo Hermitage,monastery in Ukraine,Kitaevo Hermitage,['Holy Trinity Kytaiv monastery']
487,File:90482858.jpg,90482858,Q653559,Maintenon,"commune in Eure-et-Loir, France",Maintenon,['Maintenon']
488,File:3766444.jpg,3766444,Q5508715,Funagira Dam,"dam in Shizuoka Prefecture, Japan",Funagira Dam,['Funagira Dam']
489,File:20344390.jpg,20344390,Q631104,arc de triomphe du Carrousel,triumphal arch in Paris,arc de triomphe du Carrousel,['Arc de Triomphe du Carrousel']
490,File:66601033.jpg,66601033,Q49903525,S. Paulo - Largo de S. Bento II,work by Guilherme Gaensly,S. Paulo - Largo de S. Bento II,NA
491,File:102678360.jpg,102678360,Q6810496,Mejlbystenen,"runestone at Mejlby, near Randers, Denmark",Mejlbystenen,NA
492,File:140070797.jpg,140070797,Q1081138,historic site,"official location where pieces of political, military or social history have been preserved",historic site,['Historic sites']
493,File:66726722.jpg,66726722,Q65212,Volker Strassen,German mathematician and algorithms researcher (b.1936),Volker Strassen,['Volker Strassen (mathematician)']
494,File:86328953.jpg,86328953,Q61767804,Ehem. Erweiterung der Königlichen Pulverfabrik & CCC-Filmstudios,listed architectural structure in Berlin-Haselhorst,Ehem. Erweiterung der Königlichen Pulverfabrik & CCC-Filmstudios,['Ehem. Erweiterung der Königlichen Pulverfabrik & CCC-Filmstudios']
495,File:21089101.jpg,21089101,Q192295,Gol Gumbaz,"mausoleum of Mohammed Adil Shah, Sultan of Bijapur",Gol Gumbaz,['Gol Gumbaz']
496,File:17338583.jpg,17338583,Q64436,Arc de Triomphe,triumphal arch in Paris,Arc de Triomphe,"[""Arc de Triomphe de l'Étoile""]"
497,File:107778145.jpg,107778145,Q34442,road,"wide way leading from one place to another, especially one with a specially prepared surface which vehicles can use",road,['Roads']
498,File:78242082.jpg,78242082,Q828144,floor exercise,artistic gymnastics apparatus,floor exercise,['Floor (gymnastics)']
499,File:132437858.jpg,132437858,Q19965826,Tongrube Witterschlick,"nature reserve in Alfter, North Rhine-Westphalia, Germany",Tongrube Witterschlick,['Naturschutzgebiet Tongrube Witterschlick']
500,File:62723397.jpg,62723397,Q840330,pommel horse,men's artistic gymnastics apparatus,pommel horse,['Pommel horse']
501,File:115470651.jpg,115470651,Q49629,Action Française,French royalist movement,Action Française,['Action française']
502,File:131161978.jpg,131161978,Q93352,coast,area where land meets the sea or ocean,coast,['Coasts']
503,File:128387130.jpg,128387130,Q5004679,path,small road or street,path,['Paths']
504,File:15495305.jpg,15495305,Q17614477,"Hoofdweg 312, Bellingwolde","house in Bellingwedde, Netherlands","Hoofdweg 312, Bellingwolde","['Hoofdweg 312, Bellingwolde']"
505,File:65654879.jpg,65654879,Q520336,RP-1,highly refined form of kerosene used as rocket fuel,RP-1,NA
506,File:1244193.jpg,1244193,Q483400,gyroscope,device for measuring or maintaining orientation and direction,gyroscope,['Gyroscopes']
507,File:96100973.jpg,96100973,Q40722,Dilma Rousseff,President of Brazil from 2011 to 2016,Dilma Rousseff,['Dilma Rousseff']
508,File:116230423.jpg,116230423,Q105889895,religious site,location significant to one or more religions,religious site,NA
509,File:91938521.jpg,91938521,Q26700471,Cornelia and her Sons,painting after Padovanino,Cornelia and her Sons,NA
510,File:99940812.jpg,99940812,Q467112,Nicola Sturgeon,First Minister of Scotland from 2014 to 2023,Nicola Sturgeon,['Nicola Sturgeon']
511,File:144406462.jpg,144406462,Q532,village,small clustered human settlement smaller than a town,village,['Villages']
512,File:17558761.jpg,17558761,Q94763,Patrick Chan,"Canadian figure skater, Olympic gold medallist",Patrick Chan,['Patrick Chan']
513,File:133993182.jpg,133993182,Q55075651,upland,non-mountainous region of land which is higher in elevation than adjacent low-lying areas,upland,NA
514,File:141133328.jpg,141133328,Q1006733,grassland,area with vegetation dominated by grasses,grassland,['Grasslands']
515,File:35820923.jpg,35820923,Q14956242,Toolse Castle,castle in Estonia,Toolse Castle,['Toolse Castle']
516,File:28274170.jpg,28274170,Q1268562,"Kailasa Temple, Ellora","temple in Ellora, India","Kailasa Temple, Ellora","['Kailasa Temple, Ellora']"
517,File:73271319.jpg,73271319,Q56258722,Podere Nasseto,"building in Bagni di Romagna, Italy",Podere Nasseto,['Podere Nasseto']
518,File:124467.jpg,124467,Q53626,Gerhard Louis De Geer,Swedish politician (1854-1935),Gerhard Louis De Geer,['Louis De Geer (1854–1935)']
519,File:112515848.jpg,112515848,Q34442,road,"wide way leading from one place to another, especially one with a specially prepared surface which vehicles can use",road,['Roads']
520,File:118063569.jpg,118063569,Q3204084,Incarnation of Jesus by Piero di Cosimo,painting by Piero di Cosimo,Incarnation of Jesus by Piero di Cosimo,['Incarnation of Jesus by Piero di Cosimo']
521,File:112802358.jpg,112802358,Q5004679,path,small road or street,path,['Paths']
522,File:142985270.jpg,142985270,Q1311670,rail infrastructure,immovable parts of rail transport,rail infrastructure,['Rail transport infrastructure']
523,File:60594757.jpg,60594757,Q51528501,Thanat Lowkhunsombat,Thai actor,Thanat Lowkhunsombat,['Thanat Lowkhunsombat']
524,File:95486487.jpg,95486487,Q28576373,The Kiss,"public artwork in Amsterdam, the Netherlands",The Kiss,['De kus Amsterdam']
525,File:114709023.jpg,114709023,Q85726712,Biblioteca CCEM,library,Biblioteca CCEM,['Biblioteca CCEM']
526,File:116978530.jpg,116978530,Q11285315,Andrew Dodds,Australian figure skater,Andrew Dodds,['Andrew Dodds']
527,File:42195398.jpg,42195398,Q5988595,Maby Wells,Argentinian journalist,Maby Wells,['Maby Wells']
528,File:106223783.jpg,106223783,Q2673976,manger,structure used to hold food to feed animals,manger,"['Feeding troughs', 'Cratchs']"
529,File:72971917.jpg,72971917,Q2207146,Fort St Angelo,fortification on Malta,Fort St Angelo,['Fort St. Angelo']
530,File:15361289.jpg,15361289,Q3908938,North Doors of the Florence Baptistery,sculpture by Lorenzo Ghiberti,North Doors of the Florence Baptistery,['North doors of the Baptistry (Florence)']
531,File:115636278.jpg,115636278,Q3947,house,building usually intended for living in,house,['Houses']
532,File:127321349.jpg,127321349,Q5004679,path,small road or street,path,['Paths']
533,File:21382253.jpg,21382253,Q31850939,Ostružnická 22,"house in Olomouc, Czech Republic",Ostružnická 22,['Ostružnická 22']
534,File:22898737.jpg,22898737,Q10264034,Daniela Carvalho,Brazilian actress and model,Daniela Carvalho,['Daniela Carvalho']
535,File:140531637.jpg,140531637,Q1757562,air transport,"economic activity defined by the French classification of activities (for the general activity, use Q118984357)",air transport,['Air transport']
536,File:101580373.jpg,101580373,Q1092661,moorland,type of habitat found in upland areas with (sometimes marshy) poor acid soil and overgrown with low vegetation,moorland,"['Moorlands, bogs and swamps']"
537,File:127023897.jpg,127023897,Q105889895,religious site,location significant to one or more religions,religious site,NA
538,File:136867853.jpg,136867853,Q5004679,path,small road or street,path,['Paths']
539,File:118096715.jpg,118096715,Q61724,Tauberbischofsheim,municipality in Germany,Tauberbischofsheim,['Tauberbischofsheim']
540,File:56340038.jpg,56340038,Q37477,fog,atmospheric phenomenon,fog,['Fog']
541,File:122012773.jpg,122012773,Q93352,coast,area where land meets the sea or ocean,coast,['Coasts']
542,File:127252899.jpg,127252899,Q115074851,Pingshan High-speed Railway Station,monorail station in Shenzhen,Pingshan High-speed Railway Station,['Pingshan High-speed Railway Station']
543,File:107559158.jpg,107559158,Q61764350,Schandauer Straße,"street in Dresden, Germany",Schandauer Straße,"['Schandauer Straße, Dresden']"
544,File:132765306.jpg,132765306,Q5004679,path,small road or street,path,['Paths']
545,File:135937977.jpg,135937977,Q30032152,educational facility,"building, resource or equipment for education",educational facility,['Education facilities']
546,File:119237841.jpg,119237841,Q76,Barack Obama,President of the United States from 2009 to 2017,Barack Obama,['Barack Obama']
547,File:81208284.jpg,81208284,Q2062987,Greg Zuerlein,American ice dancer,Greg Zuerlein,['Greg Zuerlein']
548,File:113156097.jpg,113156097,Q109971494,On the Gumti River near Jaunpur,drawing by Thomas Daniell,On the Gumti River near Jaunpur,NA
549,File:111150987.jpg,111150987,Q4988521,Eva Fryxell,Swedish writer (1829-1920),Eva Fryxell,['Eva Fryxell']
550,File:39094787.jpg,39094787,Q23582535,William Henry Birkbeck,British Army officer and administrator (1863-1929),William Henry Birkbeck,['William Henry Birkbeck']
551,File:66393343.jpg,66393343,Q18392113,Fred Stabb,Australian rules footballer (1920-2011),Fred Stabb,['Fred Stabb']
552,File:17956554.jpg,17956554,Q2753859,Eldred Rock Light,"lighthouse in Alaska, United States",Eldred Rock Light,['Eldred Rock Lighthouse']
553,File:143523028.jpg,143523028,Q188509,suburb,human settlement that is part of/or near to a larger city or town,suburb,['Suburbs']
554,File:79641568.jpg,79641568,Q13534120,siling labuyo,chili pepper cultivar,siling labuyo,"[""Capsicum frutescens 'Siling Labuyo'""]"
555,File:114374175.jpg,114374175,Q93352,coast,area where land meets the sea or ocean,coast,['Coasts']
556,File:11439425.jpg,11439425,Q160640,Raymond Aron,"French philosopher, sociologist, journalist, and political scientist (1905–1983)",Raymond Aron,['Raymond Aron']
557,File:25221550.jpg,25221550,Q49351219,Bergkirche Oybin,church building in Oybin,Bergkirche Oybin,['Bergkirche Oybin']
558,File:90526201.jpg,90526201,Q41466,ice hockey,"team sport played on ice using sticks, skates, and a puck",ice hockey,['Ice hockey']
559,File:122829146.jpg,122829146,Q655686,commercial building,building associated with any aspect of the various activities and business relationships of industry and trade,commercial building,['Commerce buildings']
560,File:124757108.jpg,124757108,Q34442,road,"wide way leading from one place to another, especially one with a specially prepared surface which vehicles can use",road,['Roads']
561,File:119621155.jpg,119621155,Q56397239,energy infrastructure,civil development for power production,energy infrastructure,['Energy infrastructure']
562,File:129076383.jpg,129076383,Q133006,Asian elephant,species of mammal,Asian elephant,['Elephas maximus']
563,File:123400208.jpg,123400208,Q817250,Pattadakal Group of Monuments,World Heritage site with 7th and 8th century temples,Pattadakal Group of Monuments,['Pattadakal']
564,File:15986680.jpg,15986680,Q186042,John Kenneth Galbraith,Canadian-American economist and diplomat (1908–2006),John Kenneth Galbraith,['John Kenneth Galbraith']
565,File:96966185.jpg,96966185,Q99950983,The Agriculture (Forms of Notices to Remedy) Regulations 1978,UK Statutory Instrument 1978 No. 258,The Agriculture (Forms of Notices to Remedy) Regulations 1978,NA
566,File:128393237.jpg,128393237,Q360418,construction site,"place where a building is constructed, reconstructed or demolished",construction site,['Construction sites']
567,File:130182997.jpg,130182997,Q93352,coast,area where land meets the sea or ocean,coast,['Coasts']
568,File:108915156.jpg,108915156,Q5004679,path,small road or street,path,['Paths']
569,File:127784594.jpg,127784594,Q9316,Sikhism,"Monotheistic religion originating in Punjab, Pakistan",Sikhism,['Sikhism']
570,File:81583541.jpg,81583541,Q39275,Mus,genus of mammals,Mus,['Mus']
571,File:43661872.jpg,43661872,Q31205198,Kostelní 167,"house in Vnitřní Město, Czech Republic",Kostelní 167,['Kostelní 167 (Český Krumlov)']
572,File:101274584.jpg,101274584,Q77973200,"David Garrick (1717-1777), Actor",painting by Johann Zoffany,"David Garrick (1717-1777), Actor",NA
573,File:99041712.jpg,99041712,Q713107,Taira no Tadanori,General in the Genpei War,Taira no Tadanori,['Taira no Tadanori']
574,File:107407346.jpg,107407346,Q198419,Elektrostal,"city in Moscow Oblast, Russia",Elektrostal,['Elektrostal']
575,File:5737400.jpg,5737400,Q5638091,Can Damians,"building in Barcelona, Spain",Can Damians,['Magatzems El Siglo']
576,File:2442303.jpg,2442303,Q206592,jet aircraft,aircraft class powered by jet propulsion engines,jet aircraft,['Aircraft with jet engines']
577,File:96368496.jpg,96368496,Q99650614,"The A66 Trunk Road (Greta Viaduct, Keswick) (Temporary Prohibition and Restriction of Traffic) Order 2014",UK Statutory Instrument 2014 No. 665,"The A66 Trunk Road (Greta Viaduct, Keswick) (Temporary Prohibition and Restriction of Traffic) Order 2014",NA
578,File:140570448.jpg,140570448,Q146,house cat,domesticated feline,house cat,['Felis silvestris catus']
579,File:72993411.jpg,72993411,Q43389134,Na Havránce,"street in Prague, Czech Republic",Na Havránce,['Na Havránce']
580,File:33486217.jpg,33486217,Q464630,Liliyana Natsir,Indonesian badminton player,Liliyana Natsir,['Lilyana Natsir']
581,File:59187167.jpg,59187167,Q3725816,Enrico Guicciardi,"Italian jurist, teacher and lawyer",Enrico Guicciardi,['Enrico Guicciardi (jurist)']
582,File:132831352.jpg,132831352,Q2549320,Embraer 190,airliner,Embraer 190,['Embraer 190']
583,File:132996616.jpg,132996616,Q1081138,historic site,"official location where pieces of political, military or social history have been preserved",historic site,['Historic sites']
584,File:133521102.jpg,133521102,Q170737,long jump,track and field event,long jump,['Long jump']
585,File:136679560.jpg,136679560,Q188509,suburb,human settlement that is part of/or near to a larger city or town,suburb,['Suburbs']
586,File:23435798.jpg,23435798,Q1918354,Breda Castle,Castle in the netherlands,Breda Castle,['Kasteel van Breda']
587,File:52663743.jpg,52663743,Q14475998,Mieczysław Jonikas,"Captain of the Polish Air Force, Flight Lieutenant of the Royal Air Force",Mieczysław Jonikas,['Mieczysław Jonikas']
588,File:54049518.jpg,54049518,Q41775837,Caroline Hopkins,apple cultivar,Caroline Hopkins,['Caroline Hopkins (apple)']
589,File:28190353.jpg,28190353,Q52920,Fredrik Reinfeldt,Prime Minister of Sweden from 2006 to 2014,Fredrik Reinfeldt,['Fredrik Reinfeldt']
590,File:135419827.jpg,135419827,Q7488715,"Shankaracharya Temple, Srinagar",7th century hilltop Hindu temple in Jammu and Kashmir,"Shankaracharya Temple, Srinagar",['Shankaracharya Temple']
591,File:132786945.jpg,132786945,Q810515,basset horn,alto member of the clarinet family with extended lower range,basset horn,['Basset horns']
592,File:52037012.jpg,52037012,Q23541739,St. Karl,"church building in Hohenems, Austria",St. Karl,['St. Karl (Hohenems)']
593,File:136494724.jpg,136494724,Q11451,agriculture,cultivation of plants and animals to provide useful products,agriculture,['Agriculture']
594,File:107833862.jpg,107833862,Q34442,road,"wide way leading from one place to another, especially one with a specially prepared surface which vehicles can use",road,['Roads']
595,File:117424070.jpg,117424070,Q34442,road,"wide way leading from one place to another, especially one with a specially prepared surface which vehicles can use",road,['Roads']
596,File:144982687.jpg,144982687,Q1081138,historic site,"official location where pieces of political, military or social history have been preserved",historic site,['Historic sites']
597,File:77942572.jpg,77942572,Q871991,cherry blossom,blossom of the cherry tree,cherry blossom,['Species of sakura']
598,File:107092385.jpg,107092385,Q1080162,British Rail Class 43,British high speed diesel locomotive,British Rail Class 43,['British Rail Class 43']
599,File:136475630.jpg,136475630,Q44497,mining,extraction of valuable minerals or other geological materials from the earth,mining,['Mining']
600,File:89838810.jpg,89838810,Q905650,Château d'Oiron,"castle in Oiron, France",Château d'Oiron,"[""Château d'Oiron""]"
601,File:24141346.jpg,24141346,Q17465294,Arminiuskerk,"church building in Rotterdam, the Netherlands",Arminiuskerk,"['Remonstrantse Kerk, Rotterdam']"
602,File:5591820.jpg,5591820,Q220096,José Reyes,"Dominican baseball player, MLB All-Star",José Reyes,['José Reyes (infielder)']
603,File:80222578.jpg,80222578,Q700028,Warbling white-eye,species of bird,Warbling white-eye,['Zosterops japonicus']
604,File:68613434.jpg,68613434,Q7569,child,human between birth and puberty,child,['Children']
605,File:103145656.jpg,103145656,Q21516082,Expedition 53,Long-duration spaceflight,Expedition 53,['ISS Expedition 53']
606,File:143486496.jpg,143486496,Q3947,house,building usually intended for living in,house,['Houses']
607,File:109254451.jpg,109254451,Q108257855,Suite antique opus 11,composition of Alberto Nepomuceno,Suite antique opus 11,['Sheet music of Alberto Nepomuceno']
608,File:130517361.jpg,130517361,Q1081138,historic site,"official location where pieces of political, military or social history have been preserved",historic site,['Historic sites']
609,File:136742106.jpg,136742106,Q269823,Taggia,Italian comune,Taggia,['Taggia']
610,File:109290010.jpg,109290010,Q355304,watercourse,any flowing body of water,watercourse,['Watercourses']
611,File:28705996.jpg,28705996,Q862120,Javi Fuego,Spanish footballer,Javi Fuego,['Javi Fuego']
612,File:46410114.jpg,46410114,Q7059663,Northrop Auditorium,performing arts and multipurpose venue at the University of Minnesota in Minneapolis,Northrop Auditorium,['Northrop Auditorium']
613,File:24798029.jpg,24798029,Q16537178,Ben Mingay,Australian singer and actor,Ben Mingay,['Ben Mingay']
614,File:94007289.jpg,94007289,Q80290,Forbidden City,Chinese imperial palace in Beijing,Forbidden City,['Forbidden City']
615,File:109513269.jpg,109513269,Q841404,Geibi Line,railway line in Okayama and Hiroshima prefectures,Geibi Line,['Geibi Line']
616,File:26663961.jpg,26663961,Q1676748,Jaak Jõerüüt,Estonian writer and politician,Jaak Jõerüüt,['Jaak Jõerüüt']
617,File:123119506.jpg,123119506,Q113472845,Aydin Alizada,gymnast,Aydin Alizada,['Aydin Alizada']
618,File:29204877.jpg,29204877,Q249962,Jean Paul de Bruijn,Dutch carom billiards player,Jean Paul de Bruijn,['Jean Paul de Bruijn']
619,File:122607118.jpg,122607118,Q30934227,Edifício Almirante Tamandaré,construction in Rio de Janeiro,Edifício Almirante Tamandaré,['Edifício Almirante Tamandaré (Rio de Janeiro)']
620,File:129034579.jpg,129034579,Q98344437,Am Ahlemer Holz,"street in the city district of Ahlem in Hanover, Germany",Am Ahlemer Holz,NA
621,File:114189482.jpg,114189482,Q10553594,Laminicoccus flandersi,species of insect,Laminicoccus flandersi,['Laminicoccus flandersi']
622,File:2844526.jpg,2844526,Q2960580,Charles de Gaulle,"metro station in Rennes, France",Charles de Gaulle,['Charles de Gaulle (Rennes Metro stations)']
623,File:90436430.jpg,90436430,Q177784,hydraulics,fluid engineering and fluid mechanics,hydraulics,['Hydraulics']
624,File:41204880.jpg,41204880,Q890349,Mercedes-Benz W113,car model,Mercedes-Benz W113,['Mercedes-Benz W113']
625,File:84930882.jpg,84930882,Q13219637,cellist,musician who plays the cello,cellist,['Cellists']
626,File:141757109.jpg,141757109,Q34442,road,"wide way leading from one place to another, especially one with a specially prepared surface which vehicles can use",road,['Roads']
627,File:110001417.jpg,110001417,Q11451,agriculture,cultivation of plants and animals to provide useful products,agriculture,['Agriculture']
628,File:21659947.jpg,21659947,Q3581237,Église Saint-Clément de Metz,"church located in Moselle, in France",Église Saint-Clément de Metz,['Église Saint-Clément de Metz']
629,File:143922388.jpg,143922388,Q11451,agriculture,cultivation of plants and animals to provide useful products,agriculture,['Agriculture']
630,File:76835414.jpg,76835414,Q165,sea,large body of saline water,sea,['Seas']
631,File:113811966.jpg,113811966,Q110249678,Lukas Kluge,gymnast,Lukas Kluge,['Lukas Kluge']
632,File:116752668.jpg,116752668,Q13405126,Zorrozaurre,"human settlement in Deusto, Bilbao, Greater Bilbao, Spain",Zorrozaurre,['Zorrotzaurre']
633,File:469846.jpg,469846,Q2624046,mountain chain,type of mountain range,mountain chain,NA
634,File:87425132.jpg,87425132,Q702662,xiaolongbao,steamed bun,xiaolongbao,['Xiaolongbao']
635,File:122579720.jpg,122579720,Q371803,Museu Paulista,"history museum of São Paulo state, Brazil",Museu Paulista,['Museu do Ipiranga']
636,File:104671578.jpg,104671578,Q34442,road,"wide way leading from one place to another, especially one with a specially prepared surface which vehicles can use",road,['Roads']
637,File:71088477.jpg,71088477,Q7113149,Ouvrage Saint Ours Haut,museum in France,Ouvrage Saint Ours Haut,['Ouvrage Saint Ours Haut']
638,File:130872090.jpg,130872090,Q1081138,historic site,"official location where pieces of political, military or social history have been preserved",historic site,['Historic sites']
639,File:103166263.jpg,103166263,Q34442,road,"wide way leading from one place to another, especially one with a specially prepared surface which vehicles can use",road,['Roads']
640,File:114363767.jpg,114363767,Q1081138,historic site,"official location where pieces of political, military or social history have been preserved",historic site,['Historic sites']
641,File:83225288.jpg,83225288,Q74600450,Cavalier Girls,dance and cheerleading squad for the Cleveland Cavalier,Cavalier Girls,['Cavalier Girls']
642,File:139188024.jpg,139188024,Q93352,coast,area where land meets the sea or ocean,coast,['Coasts']
643,File:143049156.jpg,143049156,Q47128,Christmas tree,"tree, often decorated, used in the celebration of Christmas",Christmas tree,['Christmas trees']
644,File:124814365.jpg,124814365,Q41382045,St. Johann Evangelist,"building in Riedenburg, Lower Bavaria, Germany",St. Johann Evangelist,['St. Johann Evangelist (Thann)']
645,File:24119064.jpg,24119064,Q17452294,"Prison, Zwolle","house in Zwolle, Netherlands","Prison, Zwolle","['Prison, Zwolle']"
646,File:52488266.jpg,52488266,Q53207,Park Cytadela,"city park in Poznań, Poland",Park Cytadela,['Park Cytadela']
647,File:124290854.jpg,124290854,Q2298325,Boston Dynamics,engineering and robotics design company,Boston Dynamics,['Boston Dynamics']
648,File:145425835.jpg,145425835,Q525,Sun,star at the centre of the Solar System,Sun,['Sun']
649,File:3654404.jpg,3654404,Q643352,grass,common name for a group of plants. For the taxonomic class see Q43238,grass,['Grass']
650,File:137948724.jpg,137948724,Q355304,watercourse,any flowing body of water,watercourse,['Watercourses']
651,File:82438477.jpg,82438477,Q10317945,Liceu Coração de Jesus,school building in São Paulo,Liceu Coração de Jesus,['Liceu Coração de Jesus']
