,file_name,wiki_commons_id,wiki_data_id,depicts,description,object_name,categories
438,File:91892845.jpg,91892845,Q50907519,"The Battle of Trafalgar, 21 October 1805: beginning of the action",painting by Thomas Buttersworth,"The Battle of Trafalgar, 21 October 1805: beginning of the action",NA
439,File:80371096.jpg,80371096,Q828144,floor exercise,artistic gymnastics apparatus,floor exercise,['Floor (gymnastics)']
440,File:72590554.jpg,72590554,Q1058,Narendra Modi,14th and current Prime Minister of India,Narendra Modi,['Narendra Modi']
441,File:74261973.jpg,74261973,Q218123,Plumeria,genus of plant in the family Apocynaceae,Plumeria,['Plumeria']
442,File:25541477.jpg,25541477,Q41164468,Lützelburg Fatimakapelle,"building in Gablingen, Swabia, Germany",Lützelburg Fatimakapelle,['Lützelburg Fatimakapelle']
443,File:127050207.jpg,127050207,Q104816327,2022 Men's World Floorball Championships,2022 edition of the Men's World Floorball Championships,2022 Men's World Floorball Championships,['IFF World Floorball Championship 2022 Men']
444,File:26649612.jpg,26649612,Q11418508,Tōjinmachi,"Neighborhood in Chūō-ku, Fukuoka City, Japan",Tōjinmachi,"['Tōjinmachi, Fukuoka']"
445,File:87511280.jpg,87511280,Q16226196,Janella Salvador,Filipino actress and singer,Janella Salvador,['Janella Salvador']
446,File:143767028.jpg,143767028,Q11451,agriculture,cultivation of plants and animals to provide useful products,agriculture,['Agriculture']
447,File:8864125.jpg,8864125,Q498261,Reales Alcázares,"royal palace in Seville, Spain",Reales Alcázares,['Alcázar of Seville']
448,File:107805547.jpg,107805547,Q1778846,military training area,"military installation or reservation where weapons, military technology, or tactics are experimented with or are tested",military training area,['Military training grounds']
449,File:125379271.jpg,125379271,Q34442,road,"wide way leading from one place to another, especially one with a specially prepared surface which vehicles can use",road,['Roads']
450,File:108043489.jpg,108043489,Q1081138,historic site,"official location where pieces of political, military or social history have been preserved",historic site,['Historic sites']
451,File:123253822.jpg,123253822,Q355304,watercourse,any flowing body of water,watercourse,['Watercourses']
452,File:145327818.jpg,145327818,Q105889895,religious site,location significant to one or more religions,religious site,NA
453,File:36003957.jpg,36003957,Q2316861,Crytea sanguinator,species of insect,Crytea sanguinator,['Crytea sanguinator']
454,File:83422767.jpg,83422767,Q44329,Bashar al-Assad,President of Syria since 2000,Bashar al-Assad,['Bashar al-Assad']
455,File:59627532.jpg,59627532,Q47069817,Province of Pampanga historical marker,NHCP historical marker for Pampanga,Province of Pampanga historical marker,['Lalawigan ng Pampanga historical marker']
456,File:145017781.jpg,145017781,Q2578887,International Airport of Vitória - Eurico de Aguiar Salles,airport in Brazil,International Airport of Vitória - Eurico de Aguiar Salles,['Eurico de Aguiar Salles Airport']
457,File:133664050.jpg,133664050,Q887952,Bob Goodlatte,American politician,Bob Goodlatte,['Bob Goodlatte']
458,File:116232943.jpg,116232943,Q30032152,educational facility,"building, resource or equipment for education",educational facility,['Education facilities']
459,File:119647105.jpg,119647105,Q158352,Sherardia arvensis,species of plant,Sherardia arvensis,['Sherardia arvensis']
460,File:115703490.jpg,115703490,Q12284,canal,man-made channel for water,canal,['Canals']
461,File:79484262.jpg,79484262,Q1812977,hope,one of the three theological virtues in Christian tradition,hope,['Hope']
462,File:107693916.jpg,107693916,Q16970,church building,building used for Christian worship,church building,['Churches']
463,File:21960128.jpg,21960128,Q23933499,Virgin and Child,painting by Pietro di Cristoforo Vannucci (Perugino),Virgin and Child,NA
464,File:116025123.jpg,116025123,Q3947,house,building usually intended for living in,house,['Houses']
465,File:114091106.jpg,114091106,Q3947,house,building usually intended for living in,house,['Houses']
466,File:57988739.jpg,57988739,Q736765,Dash 8,1983 airliner family,Dash 8,['De Havilland Canada DHC-8']
467,File:120157409.jpg,120157409,Q506250,Stockholm Municipality,"municipality in Stockholm County, Sweden",Stockholm Municipality,['Stockholm']
468,File:87655392.jpg,87655392,Q193432,fan,person who is enthusiastically devoted to something or someone,fan,['Fans (person)']
469,File:127861863.jpg,127861863,Q287,wood,fibrous material from trees or other plants,wood,['Wood']
470,File:132000321.jpg,132000321,Q655686,commercial building,building associated with any aspect of the various activities and business relationships of industry and trade,commercial building,['Commerce buildings']
471,File:71744121.jpg,71744121,Q377358,P. Chidambaram,Indian politician,P. Chidambaram,['Palaniappan Chidambaram']
472,File:107624566.jpg,107624566,Q5003624,memorial,"area or object, smaller than a monument, which serves as a focus for memory of something",memorial,['Monuments and memorials']
473,File:107572767.jpg,107572767,Q10480682,agricultural structure,auxiliary building used in agricultural production,agricultural structure,['Agricultural buildings']
474,File:104020069.jpg,104020069,Q1211272,signage,design or use of signs and symbols on physical objects to communicate a message to a particular audience in a particular context,signage,['Signage']
475,File:113791051.jpg,113791051,Q34442,road,"wide way leading from one place to another, especially one with a specially prepared surface which vehicles can use",road,['Roads']
476,File:109518590.jpg,109518590,Q3241565,woodland,low-density forest forming open habitats with plenty of sunlight and limited shade,woodland,['Woodlands']
477,File:115668161.jpg,115668161,Q34442,road,"wide way leading from one place to another, especially one with a specially prepared surface which vehicles can use",road,['Roads']
478,File:134676257.jpg,134676257,Q655686,commercial building,building associated with any aspect of the various activities and business relationships of industry and trade,commercial building,['Commerce buildings']
479,File:20325566.jpg,20325566,Q15613558,Clematis brasiliana,species of plant,Clematis brasiliana,['Clematis brasiliana']
480,File:143735667.jpg,143735667,Q6023295,funerary structure,ceremonial structure built for funerals or burials,funerary structure,NA
481,File:21612272.jpg,21612272,Q3583521,Église Saint-Philibert,"church located in Drôme, in France",Église Saint-Philibert,['Église Saint-Philibert (Donzère)']
482,File:106579694.jpg,106579694,Q739025,Lacerta bilineata,species of reptile,Lacerta bilineata,['Lacerta bilineata']
483,File:113557363.jpg,113557363,Q355304,watercourse,any flowing body of water,watercourse,['Watercourses']
484,File:103379410.jpg,103379410,Q34442,road,"wide way leading from one place to another, especially one with a specially prepared surface which vehicles can use",road,['Roads']
485,File:133683328.jpg,133683328,Q5004679,path,small road or street,path,['Paths']
486,File:133607757.jpg,133607757,Q657345,ticket machine,vending machine that produces paper or electronic tickets,ticket machine,['Ticket machines']
487,File:72627651.jpg,72627651,Q3581445,Église Saint-Fleuret (Estaing),"church located in Aveyron, in France",Église Saint-Fleuret (Estaing),['Église Saint-Fleuret (Estaing)']
488,File:450161.jpg,450161,Q15328,camera,optical device for recording or transmitting photographic images or videos,camera,['Cameras']
489,File:118123096.jpg,118123096,Q11451,agriculture,cultivation of plants and animals to provide useful products,agriculture,['Agriculture']
490,File:71970253.jpg,71970253,Q35905,Leucaena leucocephala,species of plant,Leucaena leucocephala,['Leucaena leucocephala']
491,File:106814119.jpg,106814119,Q1024731,Valladolid,"city in Yucatan, Mexico",Valladolid,"['Valladolid, Yucatán']"
492,File:110008823.jpg,110008823,Q5004679,path,small road or street,path,['Paths']
493,File:105594955.jpg,105594955,Q188869,field,area of land used for agricultural purposes,field,['Fields']
494,File:107152656.jpg,107152656,Q726,horse,domesticated four-footed mammal from the equine family,horse,['Horses']
495,File:56726189.jpg,56726189,Q828334,Kunsthalle Dresden,museum,Kunsthalle Dresden,['Kunsthalle im Lipsius-Bau']
496,File:113515440.jpg,113515440,Q655686,commercial building,building associated with any aspect of the various activities and business relationships of industry and trade,commercial building,['Commerce buildings']
497,File:139279433.jpg,139279433,Q155792,ER2,electric multiple unit,ER2,['ER2']
498,File:17661527.jpg,17661527,Q534920,Marjorie Scardino,American business woman,Marjorie Scardino,['Marjorie Scardino']
499,File:107044567.jpg,107044567,Q15709582,country lane,narrow road in the countryside,country lane,NA
500,File:59852200.jpg,59852200,Q37179538,Church of the Nativity of the Virgin Mary,"church building in Domažlice-Město, Czech Republic",Church of the Nativity of the Virgin Mary,['Church of the Nativity of the Virgin Mary (Domažlice)']
501,File:137152879.jpg,137152879,Q34442,road,"wide way leading from one place to another, especially one with a specially prepared surface which vehicles can use",road,['Roads']
502,File:85180695.jpg,85180695,Q37451563,Folds,family name,Folds,['Folds (surname)']
503,File:85782119.jpg,85782119,Q3146153,Hôtel de Ville de La Rochelle,"town hall in La Rochelle, France",Hôtel de Ville de La Rochelle,['Hôtel de Ville de La Rochelle']
504,File:29717003.jpg,29717003,Q21778998,"The Hay Cart, Montfoucault",painting by Camille Pissarro,"The Hay Cart, Montfoucault",NA
505,File:134329267.jpg,134329267,Q55075651,upland,non-mountainous region of land which is higher in elevation than adjacent low-lying areas,upland,NA
506,File:91892852.jpg,91892852,Q52299252,Two Hunters: 'Prophet' and 'Surprise',painting by John Boultbee,Two Hunters: 'Prophet' and 'Surprise',NA
507,File:122627407.jpg,122627407,Q113472845,Aydin Alizada,gymnast,Aydin Alizada,['Aydin Alizada']
508,File:121526104.jpg,121526104,Q207,George W. Bush,President of the United States from 2001 to 2009,George W. Bush,['George W. Bush']
509,File:40640742.jpg,40640742,Q166564,sunset,daily disappearance of the Sun below the western half of the horizon,sunset,['Sunsets']
510,File:131451698.jpg,131451698,Q55075651,upland,non-mountainous region of land which is higher in elevation than adjacent low-lying areas,upland,NA
511,File:143755197.jpg,143755197,Q1006733,grassland,area with vegetation dominated by grasses,grassland,['Grasslands']
512,File:92844932.jpg,92844932,Q2208767,Ischnura asiatica,species of insect,Ischnura asiatica,['Ischnura asiatica']
513,File:136124433.jpg,136124433,Q114350202,Juan Vizcaíno,mexican visual artist,Juan Vizcaíno,['Juan Manuel Vizcaíno Martínez']
514,File:86791671.jpg,86791671,Q1474611,plot,graphical technique for data sets,plot,['Plots']
515,File:112848903.jpg,112848903,Q49844,post box,post collection point,post box,['Post boxes']
516,File:28305999.jpg,28305999,Q13549743,Haplolabida sjostedti,species of insect,Haplolabida sjostedti,['Haplolabida sjostedti']
517,File:79057459.jpg,79057459,Q102518524,Craig van Deventer,German gymnast,Craig van Deventer,['Craig van Deventer']
518,File:2602364.jpg,2602364,Q162070,Victoria amazonica,species of plant,Victoria amazonica,['Victoria amazonica']
519,File:117589902.jpg,117589902,Q1457504,Sant'Antonio di Ranverso Abbey,church,Sant'Antonio di Ranverso Abbey,"[""Abbey of Sant'Antonio di Ranverso""]"
520,File:113815080.jpg,113815080,Q23442,island,piece of sub-continental land completely surrounded by water,island,['Islands']
521,File:73264281.jpg,73264281,Q3603175,San Michele Arcangelo abbey,"religious building in Montescaglioso (MT), Italy",San Michele Arcangelo abbey,['Abbazia di San Michele Arcangelo (Montescaglioso)']
522,File:114683389.jpg,114683389,Q2229754,Tambaram,A city within the Chennai Metropolitan Area,Tambaram,['Tambaram']
523,File:141561945.jpg,141561945,Q1468524,city center,"commercial, cultural and often the historical, political and geographic heart of a city",city center,['Downtowns and city centers']
524,File:143831988.jpg,143831988,Q12284,canal,man-made channel for water,canal,['Canals']
525,File:8642023.jpg,8642023,Q445716,Gene Snitsky,American professional wrestler,Gene Snitsky,['Gene Snitsky']
526,File:73267306.jpg,73267306,Q30560226,Forestry field station in Hyytiälä,"research station in Juupajoki, Finland",Forestry field station in Hyytiälä,['Hyytiälä forestry field station']
527,File:109932268.jpg,109932268,Q34442,road,"wide way leading from one place to another, especially one with a specially prepared surface which vehicles can use",road,['Roads']
528,File:122534791.jpg,122534791,Q458599,Building of Latvian Academy of Sciences,architectural structure,Building of Latvian Academy of Sciences,['Latvian Academy of Sciences (building)']
529,File:114166611.jpg,114166611,Q1886349,logo,graphic mark or emblem commonly used by commercial enterprises,logo,['Logos']
530,File:72742233.jpg,72742233,Q82425,Brandenburg Gate,"triumphal arch in Berlin, Germany",Brandenburg Gate,['Brandenburg Gate']
531,File:22518513.jpg,22518513,Q104214378,Brandi L. Bates,author,Brandi L. Bates,['Brandi L. Bates']
532,File:76352138.jpg,76352138,Q65046791,Aiken's Hotel,"historic hotel building in Eagle, Idaho",Aiken's Hotel,"[""Aiken's Hotel""]"
533,File:1476388.jpg,1476388,Q95511203,Evergreen Point Floating Bridge,"either of two parallel bridges across Lake Washington, built at different times but bearing the same name",Evergreen Point Floating Bridge,['Evergreen Point Floating Bridge']
534,File:128166524.jpg,128166524,Q294440,public space,places for public use,public space,['Public space']
535,File:112500445.jpg,112500445,Q532,village,small clustered human settlement smaller than a town,village,['Villages']
536,File:5614469.jpg,5614469,Q127933,firework,low explosive pyrotechnic devices used for aesthetic and entertainment purposes,firework,['Fireworks']
537,File:30230699.jpg,30230699,Q690874,Hans Filbinger,German politician (1913-2007),Hans Filbinger,['Hans Filbinger']
538,File:140145337.jpg,140145337,Q1114467,NGC 4808,spiral galaxy in the constellation of Virgo,NGC 4808,['NGC 4808']
539,File:133941548.jpg,133941548,Q105889895,religious site,location significant to one or more religions,religious site,NA
540,File:142681300.jpg,142681300,Q34442,road,"wide way leading from one place to another, especially one with a specially prepared surface which vehicles can use",road,['Roads']
541,File:32649706.jpg,32649706,Q102857,Apis,genus of insects,Apis,['Apis (insect)']
542,File:117478006.jpg,117478006,Q5004679,path,small road or street,path,['Paths']
543,File:103518298.jpg,103518298,Q171043,steam locomotive,railway locomotive that produces its pulling power through a steam engine,steam locomotive,['Steam locomotives']
544,File:44876151.jpg,44876151,Q15346959,Newcastelia roseoazurea,species of plant,Newcastelia roseoazurea,['Newcastelia roseoazurea']
545,File:100757683.jpg,100757683,Q12255198,Biktoriano Iraola,Basque writer,Biktoriano Iraola,['Victoriano Iraola']
546,File:6209555.jpg,6209555,Q721747,commemorative plaque,"plate or tablet, fixed to a surface or freestanding, commemorating an event, person, place, etc.",commemorative plaque,['Commemorative plaques']
547,File:110868667.jpg,110868667,Q14731471,Telothyria cupreiventris,species of insect,Telothyria cupreiventris,['Telothyria cupreiventris']
548,File:116843440.jpg,116843440,Q3398150,Serantes,"Civil parish in Galicia, Spain",Serantes,"['Serantes, Ferrol']"
549,File:114512679.jpg,114512679,Q5638,bus,large road vehicle for transporting people,bus,['Buses']
550,File:104253854.jpg,104253854,Q106208093,Ferro de Passar,object that integrates the Museu Paulista collection (1-06-04-000-03034-00-00),Ferro de Passar,['Ferro de Passar (1-06-04-000-03034-00-00)']
551,File:91108666.jpg,91108666,Q3347392,Koldinghus,Danish royal castle,Koldinghus,['Koldinghus']
552,File:139721761.jpg,139721761,Q219912,Fausto Coppi,Italian cyclist,Fausto Coppi,['Fausto Coppi']
553,File:133625099.jpg,133625099,Q102157917,Klara Sielicka-Baryłka,"Polish ethnographer, author, educator and wikipedian",Klara Sielicka-Baryłka,['Klara Sielicka-Baryłka']
554,File:102503242.jpg,102503242,Q995687,Brénon,watercourse,Brénon,NA
555,File:130048451.jpg,130048451,Q34442,road,"wide way leading from one place to another, especially one with a specially prepared surface which vehicles can use",road,['Roads']
556,File:86701061.jpg,86701061,Q253571,Berengaria of Portugal,Queen of Denmark (1198-1221),Berengaria of Portugal,['Berengaria of Portugal']
557,File:97445231.jpg,97445231,Q93858087,Ullersdorfer Platz,"square in Dresden, Germany",Ullersdorfer Platz,"['Ullersdorfer Platz, Dresden']"
558,File:79447296.jpg,79447296,Q2934486,Calvary at Plougastel-Daoulas,"calvary located in Finistère, in France",Calvary at Plougastel-Daoulas,['Calvaire de Plougastel-Daoulas']
559,File:27375163.jpg,27375163,Q58877696,Fonte da Rampa do Mercado,"former sculpture in Salvador, Brazil",Fonte da Rampa do Mercado,['Monumento à Cidade do Salvador']
560,File:56106741.jpg,56106741,Q16900905,Summerville Historic District,"historic district in Summerville, South Carolina, U.S.A.",Summerville Historic District,"['Summerville Historic District (Summerville, South Carolina)']"
561,File:113932150.jpg,113932150,Q3962,laptop,foldable portable personal computer for mobile use,laptop,['Laptops']
562,File:135868006.jpg,135868006,Q532,village,small clustered human settlement smaller than a town,village,['Villages']
563,File:101936995.jpg,101936995,Q182591,County Wicklow,county in Ireland,County Wicklow,['County Wicklow']
564,File:21826993.jpg,21826993,Q6496148,Latimer Cabin,"house in Florida, United States of America",Latimer Cabin,['Latimer Cabin']
565,File:113995752.jpg,113995752,Q11451,agriculture,cultivation of plants and animals to provide useful products,agriculture,['Agriculture']
566,File:128080048.jpg,128080048,Q93352,coast,area where land meets the sea or ocean,coast,['Coasts']
567,File:2874955.jpg,2874955,Q1381467,Nedim Gürsel,Turkish writer,Nedim Gürsel,['Nedim Gürsel']
568,File:126004886.jpg,126004886,Q146400,Solanum nigrum,species of plant,Solanum nigrum,['Solanum nigrum']
569,File:66353481.jpg,66353481,Q20268723,The Brazen Serpent,painting by Johann König,The Brazen Serpent,NA
570,File:33082107.jpg,33082107,Q19830845,Cal Quitèria,building in Sant Cugat del Vallès,Cal Quitèria,['Cal Quitèria']
571,File:116927795.jpg,116927795,Q5004679,path,small road or street,path,['Paths']
572,File:81513072.jpg,81513072,Q25991408,Thomas Jackel,Austrian association football player,Thomas Jackel,['Thomas Jackel']
573,File:41146979.jpg,41146979,Q42583,Bengal cat,cat breed,Bengal cat,['Bengal cats']
574,File:72253310.jpg,72253310,Q5367908,Eluanbi Lighthouse,"lighthouse in Pingtung County, Taiwan",Eluanbi Lighthouse,['Eluanbi Lighthouse']
575,File:90496913.jpg,90496913,Q442204,Altkönig,mountain,Altkönig,['Altkönig']
576,File:23624343.jpg,23624343,Q2533686,Grote of Jacobijnerkerk,"church building in Leeuwarden, Netherlands",Grote of Jacobijnerkerk,['Grote of Jacobijnerkerk (Leeuwarden)']
577,File:144219427.jpg,144219427,Q525,Sun,star at the centre of the Solar System,Sun,['Sun']
578,File:124344211.jpg,124344211,Q3057112,Ernest Outrey,French politician (1863-1941),Ernest Outrey,['Ernest Outrey']
579,File:125169568.jpg,125169568,Q68816731,Unst,"Scottish parish on Unst, Shetland Islands, Scotland, UK",Unst,['Unst (civil parish)']
580,File:134453115.jpg,134453115,Q766938,Château de Chantilly,"castle in Chantilly, France",Château de Chantilly,['Château de Chantilly']
581,File:16472645.jpg,16472645,Q17235646,"Herengracht 14, Amsterdam","building in Amsterdam, Netherlands","Herengracht 14, Amsterdam","['Herengracht 14, Amsterdam']"
582,File:24048366.jpg,24048366,Q41311870,Maximilianstraße 4,"building in Ansbach, Middle Franconia, Germany",Maximilianstraße 4,['Maximilianstraße 4 (Ansbach)']
583,File:110351386.jpg,110351386,Q34442,road,"wide way leading from one place to another, especially one with a specially prepared surface which vehicles can use",road,['Roads']
584,File:21115461.jpg,21115461,Q244432,Black-necked Swan,species of bird,Black-necked Swan,['Cygnus melancoryphus']
585,File:123615131.jpg,123615131,Q3947,house,building usually intended for living in,house,['Houses']
586,File:108329279.jpg,108329279,Q5004679,path,small road or street,path,['Paths']
587,File:119691996.jpg,119691996,Q3947,house,building usually intended for living in,house,['Houses']
588,File:59387714.jpg,59387714,Q15875651,Trivulzio book of hours,collection highlight from the National Library of the Netherlands,Trivulzio book of hours,['Trivulzio-getijdenboek - Koninklijke Bibliotheek Ms SMC 1']
589,File:129480262.jpg,129480262,Q1468524,city center,"commercial, cultural and often the historical, political and geographic heart of a city",city center,['Downtowns and city centers']
590,File:23853987.jpg,23853987,Q761500,Sint-Martinuskerk,"church in Weert, Netherlands",Sint-Martinuskerk,['Sint-Martinuskerk (Weert)']
591,File:124150128.jpg,124150128,Q11451,agriculture,cultivation of plants and animals to provide useful products,agriculture,['Agriculture']
592,File:136384218.jpg,136384218,Q532,village,small clustered human settlement smaller than a town,village,['Villages']
593,File:722659.jpg,722659,Q117075694,Rail vehicle doors,Doors giving giving entrance and exit to rail vehicles,Rail vehicle doors,['Rail vehicle doors']
594,File:115494324.jpg,115494324,Q20872,Order of the Dannebrog,award in Denmark,Order of the Dannebrog,['Order of the Dannebrog']
595,File:125739350.jpg,125739350,Q45047684,Na Vyhlídce,"street in Stará Paka, Czech Republic",Na Vyhlídce,['Na Vyhlídce (Stará Paka)']
596,File:73139798.jpg,73139798,Q26670528,Neck Or Entrance Building At Boscombe Pier,"architectural structure in Bournemouth, Dorset, UK",Neck Or Entrance Building At Boscombe Pier,NA
597,File:112955200.jpg,112955200,Q7561,snow,precipitation in the form of ice crystal flakes,snow,['Snow']
598,File:131289502.jpg,131289502,Q29949079,Wikimedia Côte d'Ivoire,Wikimedia chapter in Côte d'Ivoire,Wikimedia Côte d'Ivoire,"[""Wikimedia Côte d'Ivoire""]"
599,File:109996480.jpg,109996480,Q532,village,small clustered human settlement smaller than a town,village,['Villages']
600,File:66314294.jpg,66314294,Q20540844,Polly Ouldfield of Winyah,painting by Jeremiah Theus,Polly Ouldfield of Winyah,NA
601,File:142423725.jpg,142423725,Q1248784,airport,"location where aircraft take off and land with extended support facilities, mostly for commercial air transport",airport,['Airports']
602,File:110406048.jpg,110406048,Q62884829,"Cenotaph of Nagina Masjid, Champaner","Memorial cenotaph in Gujarat, India","Cenotaph of Nagina Masjid, Champaner",['Cenotaph of Nagina Masjid']
603,File:130136695.jpg,130136695,Q6743229,Malham Moor,"civil parish in the Craven district of North Yorkshire, England",Malham Moor,['Malham Moor']
604,File:123186859.jpg,123186859,Q532,village,small clustered human settlement smaller than a town,village,['Villages']
605,File:86962139.jpg,86962139,Q1886349,logo,graphic mark or emblem commonly used by commercial enterprises,logo,['Logos']
606,File:75068145.jpg,75068145,Q2002752,headscarf,piece of cloth worn on one's head,headscarf,['Headscarves']
607,File:93515442.jpg,93515442,Q11942,ETH Zurich,Swiss Federal Institute of Technology in Zürich,ETH Zurich,['ETH Zurich']
608,File:5345362.jpg,5345362,Q558537,Golden Rider,equestrian statue in Dresden,Golden Rider,['Goldener Reiter']
609,File:132047871.jpg,132047871,Q821009,Berlaymont building,seat of the European Commission,Berlaymont building,['Berlaymont building']
610,File:132501216.jpg,132501216,Q93352,coast,area where land meets the sea or ocean,coast,['Coasts']
611,File:145537174.jpg,145537174,Q6402268,Khoo Kongsi,"Chinese clan temple in George Town, Penang, Malaysia",Khoo Kongsi,"['Leong San Tong Khoo Kongsi, Penang']"
612,File:7257207.jpg,7257207,Q70536,Walter Model,German field marshal,Walter Model,['Walter Model']
613,File:59478455.jpg,59478455,Q703916,Leipzig Hauptbahnhof,"Central railway terminus of Leipzig, Germany. Europe's largest railway station at 83,460 Square meters with 26 platforms.",Leipzig Hauptbahnhof,['Leipzig Hauptbahnhof']
614,File:71751442.jpg,71751442,Q3322629,Montek Singh Ahluwalia,Indian economist and civil servant,Montek Singh Ahluwalia,['Montek Singh Ahluwalia']
615,File:127060725.jpg,127060725,Q1081138,historic site,"official location where pieces of political, military or social history have been preserved",historic site,['Historic sites']
616,File:133553721.jpg,133553721,Q5004679,path,small road or street,path,['Paths']
617,File:142551406.jpg,142551406,Q801,Israel,country in Western-Asia,Israel,['Israel']
618,File:106767694.jpg,106767694,Q744926,British Rail Class 222,diesel multiple-unit train by Bombardier,British Rail Class 222,['British Rail Class 222']
619,File:17206932.jpg,17206932,Q452805,Rebecca Breeds,Australian actress (b. 1987),Rebecca Breeds,['Rebecca Breeds']
620,File:45166335.jpg,45166335,Q42670,Savannah,cat breed,Savannah,['Savannah cats']
621,File:18066875.jpg,18066875,Q1923310,Black-tailed Monarch,species of bird,Black-tailed Monarch,['Symposiachrus verticalis']
622,File:142494919.jpg,142494919,Q22698,park,"permanently dedicated recreation area, often open to the public and generally characterized by natural, historic, or landscape features",park,['Parks']
623,File:82901467.jpg,82901467,Q598168,vault,Wikimedia compound page,vault,['Vault (gymnastics)']
624,File:85779127.jpg,85779127,Q81620822,Shangwu Bridge,"A bridge on the Qingshui River located in Zhangjiakou City, Hebei Province, China",Shangwu Bridge,['Shangwu Bridge']
625,File:46334549.jpg,46334549,Q10884,tree,perennial woody plant,tree,['Trees']
626,File:12326696.jpg,12326696,Q131596,farm,"area of land for farming, or, for aquaculture, lake, river or sea, including various structures",farm,['Farms']
627,File:85542148.jpg,85542148,Q17011957,Althea Sherman,"American ornithologist, artist and educator",Althea Sherman,['Althea Sherman']
628,File:112880722.jpg,112880722,Q11451,agriculture,cultivation of plants and animals to provide useful products,agriculture,['Agriculture']
629,File:143706719.jpg,143706719,Q1081138,historic site,"official location where pieces of political, military or social history have been preserved",historic site,['Historic sites']
630,File:123636196.jpg,123636196,Q17305299,Frances Tiafoe,American tennis player,Frances Tiafoe,['Frances Tiafoe']
631,File:89944515.jpg,89944515,Q6176915,Jellyfish,American power pop band,Jellyfish,NA
632,File:96292478.jpg,96292478,Q65620400,Ressaca Avenida Beira-Mar; na altura do Bairro da Glória,photograph by Carlos Bippus,Ressaca Avenida Beira-Mar; na altura do Bairro da Glória,NA
633,File:132693804.jpg,132693804,Q119104404,591st Hofer Schlappen day,Cultural Hof Festival on 05 June 2023,591st Hofer Schlappen day,['591. Hofer Schlappentag']
634,File:118108888.jpg,118108888,Q188869,field,area of land used for agricultural purposes,field,['Fields']
635,File:51966416.jpg,51966416,Q3391360,Pilot Plan of Brasília,World heritage listing,Pilot Plan of Brasília,['Plano Piloto (urban ensemble)']
636,File:128015321.jpg,128015321,Q532,village,small clustered human settlement smaller than a town,village,['Villages']
637,File:117442411.jpg,117442411,Q532,village,small clustered human settlement smaller than a town,village,['Villages']
638,File:131937415.jpg,131937415,Q12284,canal,man-made channel for water,canal,['Canals']
639,File:112684450.jpg,112684450,Q106809929,View of Modern Gateway in South East Angle of Dean's Yard,drawing by John Carter,View of Modern Gateway in South East Angle of Dean's Yard,NA
640,File:75602357.jpg,75602357,Q840330,pommel horse,men's artistic gymnastics apparatus,pommel horse,['Pommel horse']
641,File:109889247.jpg,109889247,Q655686,commercial building,building associated with any aspect of the various activities and business relationships of industry and trade,commercial building,['Commerce buildings']
642,File:125240085.jpg,125240085,Q11451,agriculture,cultivation of plants and animals to provide useful products,agriculture,['Agriculture']
643,File:92446681.jpg,92446681,Q23641827,Electric Tilt Train,"Class of Rollingstock operated by Queensland Rail in Queensland, Australia",Electric Tilt Train,['Electric Tilt Train (Queensland)']
644,File:136103726.jpg,136103726,Q5939635,Liuxiandong Station,"metro station in Shenzhen, Guangdong, China",Liuxiandong Station,['Liuxiandong Station']
645,File:95881061.jpg,95881061,Q581776,boulder,natural rock fragment larger than 25.6 cm in diameter (larger than 200 mm diameter according to ISO 14688),boulder,['Boulders']
646,File:141787908.jpg,141787908,Q34442,road,"wide way leading from one place to another, especially one with a specially prepared surface which vehicles can use",road,['Roads']
647,File:95482666.jpg,95482666,Q34266,Russian Empire,former empire in Eurasia  and North America (1721–1917),Russian Empire,['Russian Empire']
648,File:23586988.jpg,23586988,Q17441108,Koepelkerk,"church building in Midden-Drenthe, Netherlands",Koepelkerk,['Koepelkerk (Smilde)']
649,File:120271871.jpg,120271871,Q7802,bread,"baked food made of flour, water and other ingredients",bread,['Bread']
650,File:117240854.jpg,117240854,Q1081138,historic site,"official location where pieces of political, military or social history have been preserved",historic site,['Historic sites']
651,File:136148782.jpg,136148782,Q11451,agriculture,cultivation of plants and animals to provide useful products,agriculture,['Agriculture']
652,File:106422936.jpg,106422936,Q33506,museum,"institution that holds artifacts and other objects of scientific, artistic, cultural, historical, or other importance",museum,['Museums']
653,File:119665696.jpg,119665696,Q93352,coast,area where land meets the sea or ocean,coast,['Coasts']
654,File:88141318.jpg,88141318,Q29545519,Vasiliy Kondratenko,"bobsledder, brakeman",Vasiliy Kondratenko,['Vasiliy Kondratenko']
655,File:27408827.jpg,27408827,Q287893,Savannah Sparrow,species of bird,Savannah Sparrow,['Passerculus sandwichensis']
656,File:117770879.jpg,117770879,Q59573028,Otoni De Paula,Brazilian politician,Otoni De Paula,['Otoni de Paula']
657,File:94286018.jpg,94286018,Q158910,Boryspil,town in Ukraine,Boryspil,['Boryspil']
658,File:28266336.jpg,28266336,Q1857990,Museum of Folk Architecture and Ethnography in Pyrohiv,"open-air museum in Kyiv, Ukraine",Museum of Folk Architecture and Ethnography in Pyrohiv,['Museum of Folk Architecture and Ethnography in Pyrohiv']
659,File:72972494.jpg,72972494,Q127933,firework,low explosive pyrotechnic devices used for aesthetic and entertainment purposes,firework,['Fireworks']
660,File:137120246.jpg,137120246,Q11451,agriculture,cultivation of plants and animals to provide useful products,agriculture,['Agriculture']
